study	lineage	cluster	n_cells	review_priority	priority_score	review_reasons	suggested_action	final_label	marker_assignment	raw_marker_winner	assignment_reason	marker_score	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	llm_review_packet
vaccination_study_01	B_lineage	9	1074	low	3	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7067690875232775	3.2801396648044694	2.992057728119181	Naive B Cell:1048; Memory B Cell:26	Naive B Cell:939; Memory B Cell:103; not_available:32	not_available:1074	Study=vaccination_study_01; lineage=B_lineage; cluster=9; cells=1074; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.707; best_total_score=3.280; score_margin=2.992; CellTypist=Naive B Cell:1048; Memory B Cell:26; PanHuman=Naive B Cell:939; Memory B Cell:103; not_available:32; scRefMap=not_available:1074; review_reasons=screfmapping_not_available.
vaccination_study_01	T_NK_lineage	0	6453	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7342693320935999	2.666145978614598	1.7778145478927774	CD4 Naive / T Central Memory:3321; CD4 T Effector Memory:896; Treg:590; CD8 Naive / T Central Memory:581; CD8 Cytotoxic / T Effector Memory:428	CD4 Naive / T Central Memory:3289; not_available:864; CD4 T Effector Memory:826; Treg:543; Blood Cell:497	not_available:6453	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=0; cells=6453; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.734; best_total_score=2.666; score_margin=1.778; CellTypist=CD4 Naive / T Central Memory:3321; CD4 T Effector Memory:896; Treg:590; CD8 Naive / T Central Memory:581; CD8 Cytotoxic / T Effector Memory:428; PanHuman=CD4 Naive / T Central Memory:3289; not_available:864; CD4 T Effector Memory:826; Treg:543; Blood Cell:497; scRefMap=not_available:6453; review_reasons=screfmapping_not_available.
vaccination_study_01	T_NK_lineage	1	13257	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6285121068114958	2.303558120238365	1.0559938145885193	CD8 Cytotoxic / T Effector Memory:7796; MAIT Cell:3498; NK Cell:1223; CD8 Naive / T Central Memory:248; CD4 T Effector Memory:202	CD8 Cytotoxic / T Effector Memory:8260; MAIT Cell:2844; not_available:1005; NK Cell:427; CD4 T Effector Memory:317	not_available:13257	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=1; cells=13257; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.629; best_total_score=2.304; score_margin=1.056; CellTypist=CD8 Cytotoxic / T Effector Memory:7796; MAIT Cell:3498; NK Cell:1223; CD8 Naive / T Central Memory:248; CD4 T Effector Memory:202; PanHuman=CD8 Cytotoxic / T Effector Memory:8260; MAIT Cell:2844; not_available:1005; NK Cell:427; CD4 T Effector Memory:317; scRefMap=not_available:13257; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
vaccination_study_01	T_NK_lineage	2	19484	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8434815746253337	2.8544854752617534	1.3759084376924657	CD4 Naive / T Central Memory:14426; CD8 Naive / T Central Memory:4851; CD4 T Effector Memory:60; CD8 Cytotoxic / T Effector Memory:47; NK Cell:37	CD4 Naive / T Central Memory:14177; CD8 Naive / T Central Memory:4207; not_available:452; CD4 T Effector Memory:365; Treg:128	not_available:19484	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=2; cells=19484; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.843; best_total_score=2.854; score_margin=1.376; CellTypist=CD4 Naive / T Central Memory:14426; CD8 Naive / T Central Memory:4851; CD4 T Effector Memory:60; CD8 Cytotoxic / T Effector Memory:47; NK Cell:37; PanHuman=CD4 Naive / T Central Memory:14177; CD8 Naive / T Central Memory:4207; not_available:452; CD4 T Effector Memory:365; Treg:128; scRefMap=not_available:19484; review_reasons=screfmapping_not_available.
vaccination_study_01	T_NK_lineage	3	10150	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8512073891625616	3.242564630541872	2.3913572413793105	NK Cell:9653; CD8 Cytotoxic / T Effector Memory:272; Blood Cell:79; Classical Monocyte:37; Non-Classical Monocyte:36	NK Cell:9148; not_available:496; CD8 Cytotoxic / T Effector Memory:259; Lymphoid Cell:205; Blood Cell:23	not_available:10150	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=3; cells=10150; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.851; best_total_score=3.243; score_margin=2.391; CellTypist=NK Cell:9653; CD8 Cytotoxic / T Effector Memory:272; Blood Cell:79; Classical Monocyte:37; Non-Classical Monocyte:36; PanHuman=NK Cell:9148; not_available:496; CD8 Cytotoxic / T Effector Memory:259; Lymphoid Cell:205; Blood Cell:23; scRefMap=not_available:10150; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
vaccination_study_01	T_NK_lineage	4	6526	low	3	screfmapping_not_available	accept	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.8802916028194913	3.3334022372050263	1.597561752988048	NK Cell:6111; CD8 Cytotoxic / T Effector Memory:348; CD4 Naive / T Central Memory:35; MAIT Cell:21; CD8 Naive / T Central Memory:4	NK Cell:2912; not_available:2057; Blood Cell:813; CD8 Cytotoxic / T Effector Memory:673; T Cell:29	not_available:6526	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=4; cells=6526; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NK Cell; assignment_reason=raw_marker_winner; marker_score=0.880; best_total_score=3.333; score_margin=1.598; CellTypist=NK Cell:6111; CD8 Cytotoxic / T Effector Memory:348; CD4 Naive / T Central Memory:35; MAIT Cell:21; CD8 Naive / T Central Memory:4; PanHuman=NK Cell:2912; not_available:2057; Blood Cell:813; CD8 Cytotoxic / T Effector Memory:673; T Cell:29; scRefMap=not_available:6526; review_reasons=screfmapping_not_available.
vaccination_study_01	T_NK_lineage	5	21429	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8738524896168743	3.3096270007933173	2.435774511176443	NK Cell:21140; CD8 Cytotoxic / T Effector Memory:247; Non-Classical Monocyte:12; Classical Monocyte:10; Treg:6	NK Cell:20635; not_available:441; Lymphoid Cell:212; CD8 Cytotoxic / T Effector Memory:123; Blood Cell:11	not_available:21429	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=5; cells=21429; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.874; best_total_score=3.310; score_margin=2.436; CellTypist=NK Cell:21140; CD8 Cytotoxic / T Effector Memory:247; Non-Classical Monocyte:12; Classical Monocyte:10; Treg:6; PanHuman=NK Cell:20635; not_available:441; Lymphoid Cell:212; CD8 Cytotoxic / T Effector Memory:123; Blood Cell:11; scRefMap=not_available:21429; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
vaccination_study_01	T_NK_lineage	6	15656	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8483185360245273	2.7618468957588145	1.1730872615397718	CD4 Naive / T Central Memory:6526; CD4 T Effector Memory:6265; Treg:1207; CD8 Naive / T Central Memory:553; CD8 Cytotoxic / T Effector Memory:399	CD4 T Effector Memory:7531; CD4 Naive / T Central Memory:4793; Treg:1313; not_available:1034; Lymphoid Cell:263	not_available:15656	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=6; cells=15656; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.848; best_total_score=2.762; score_margin=1.173; CellTypist=CD4 Naive / T Central Memory:6526; CD4 T Effector Memory:6265; Treg:1207; CD8 Naive / T Central Memory:553; CD8 Cytotoxic / T Effector Memory:399; PanHuman=CD4 T Effector Memory:7531; CD4 Naive / T Central Memory:4793; Treg:1313; not_available:1034; Lymphoid Cell:263; scRefMap=not_available:15656; review_reasons=screfmapping_not_available.
vaccination_study_01	T_NK_lineage	7	12227	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7315376694636819	2.5086538876692925	1.3988640782311639	CD4 Naive / T Central Memory:7008; CD4 T Effector Memory:1983; CD8 Naive / T Central Memory:1137; Classical Monocyte:728; MAIT Cell:438	CD4 T Effector Memory:4880; CD4 Naive / T Central Memory:3342; not_available:1258; CD8 Naive / T Central Memory:1106; MAIT Cell:448	not_available:12227	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=7; cells=12227; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.732; best_total_score=2.509; score_margin=1.399; CellTypist=CD4 Naive / T Central Memory:7008; CD4 T Effector Memory:1983; CD8 Naive / T Central Memory:1137; Classical Monocyte:728; MAIT Cell:438; PanHuman=CD4 T Effector Memory:4880; CD4 Naive / T Central Memory:3342; not_available:1258; CD8 Naive / T Central Memory:1106; MAIT Cell:448; scRefMap=not_available:12227; review_reasons=screfmapping_not_available.
vaccination_study_01	T_NK_lineage	8	14105	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8683637008153138	3.0447469691598723	2.1763832683445585	NK Cell:12681; CD8 Cytotoxic / T Effector Memory:1285; MAIT Cell:61; Blood Cell:31; CD4 Naive / T Central Memory:13	NK Cell:11891; CD8 Cytotoxic / T Effector Memory:1299; not_available:624; Lymphoid Cell:153; Blood Cell:48	not_available:14105	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=8; cells=14105; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.868; best_total_score=3.045; score_margin=2.176; CellTypist=NK Cell:12681; CD8 Cytotoxic / T Effector Memory:1285; MAIT Cell:61; Blood Cell:31; CD4 Naive / T Central Memory:13; PanHuman=NK Cell:11891; CD8 Cytotoxic / T Effector Memory:1299; not_available:624; Lymphoid Cell:153; Blood Cell:48; scRefMap=not_available:14105; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
vaccination_study_01	T_NK_lineage	9	16378	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.819666320674075	2.971882708511418	1.3639455366955673	CD4 Naive / T Central Memory:11785; CD8 Naive / T Central Memory:4478; Treg:32; CD8 Cytotoxic / T Effector Memory:24; CD4 T Effector Memory:23	CD4 Naive / T Central Memory:12991; CD8 Naive / T Central Memory:2407; not_available:731; Blood Cell:137; T Cell:43	not_available:16378	Study=vaccination_study_01; lineage=T_NK_lineage; cluster=9; cells=16378; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.820; best_total_score=2.972; score_margin=1.364; CellTypist=CD4 Naive / T Central Memory:11785; CD8 Naive / T Central Memory:4478; Treg:32; CD8 Cytotoxic / T Effector Memory:24; CD4 T Effector Memory:23; PanHuman=CD4 Naive / T Central Memory:12991; CD8 Naive / T Central Memory:2407; not_available:731; Blood Cell:137; T Cell:43; scRefMap=not_available:16378; review_reasons=screfmapping_not_available.
vaccination_study_01	Myeloid_lineage	2	7162	medium	5	marker_assignment_disagrees_with_final;screfmapping_not_available	review_marker_vs_reference_disagreement	Plasmacytoid DC	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.833900446802569	3.123741133761519	2.28984068695895	Plasmacytoid DC:7136; Classical Monocyte:11; Conventional DC 2:7; Blood Cell:7; Platelet:1	Plasmacytoid DC:7113; not_available:20; Blood Cell:18; NK Cell:5; Plasma Cell:5	not_available:7162	Study=vaccination_study_01; lineage=Myeloid_lineage; cluster=2; cells=7162; final=Plasmacytoid DC; marker_assignment=Intermediate Monocyte; raw_marker_winner=Intermediate Monocyte; assignment_reason=raw_marker_winner; marker_score=0.834; best_total_score=3.124; score_margin=2.290; CellTypist=Plasmacytoid DC:7136; Classical Monocyte:11; Conventional DC 2:7; Blood Cell:7; Platelet:1; PanHuman=Plasmacytoid DC:7113; not_available:20; Blood Cell:18; NK Cell:5; Plasma Cell:5; scRefMap=not_available:7162; review_reasons=marker_assignment_disagrees_with_final,screfmapping_not_available.
