study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Intermediate Monocyte	terminal	1187	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.7500702641638632	2.7808510576095253	0.06156158689132268	1.0	0.9959700291011381	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Granulocyte	parent	1187	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.737870831547812	2.744527201311821	0.013312739528018884	1.0	0.7768627719682826	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Neutrophil	terminal	1187	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.029732769077429	2.035687502106399	0.0119094660579405	1.0	0.704134576959987	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Eosinophil	terminal	1187	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.6621858550529071	0.059776670362500124	1.4439250508308143	1.0	0.33428711912363274	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Basophil	terminal	1187	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.4048969656923654	0.007148970578601271	0.8240918725419332	1.0	0.3676341369793874	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Mast Cell	terminal	1187	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.4116846170654058	0.0003613192055607672	0.8240918725419332	1.0	0.40271898714657944	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	DC	parent	1187	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.8485206244735697	1.5704831498889766	1.4439250508308143	1.0	0.43309129504763305	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Plasmacytoid DC	terminal	1187	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.6378480027786754	0.09227135960442637	1.4602387247662034	1.0	0.23501592875003138	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Conventional DC 1	terminal	1187	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.4484530761513657	0.09701263690322881	1.0909314261091891	1.0	0.37511805887890515	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Conventional DC 2	terminal	1187	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.42637524669176574	1.5946946516612113	2.336638809938891	1.0	0.4238090640617063	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Myeloid Cell	parent	949	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.141916468872976	3.165724232525921	0.04761552730588943	1.0	0.9401246828829152	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Monocyte	parent	949	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.6815692144379013	2.684894572287892	0.006650715699981379	1.0	0.7474277463100594	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Classical Monocyte	terminal	949	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.065775844909337	3.186449520568608	0.24134735131854126	1.0	0.7802289436298803	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Non-Classical Monocyte	terminal	949	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.47237765409567917	0.8216080579332272	2.587971424057813	1.0	0.2422577895024711	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Intermediate Monocyte	terminal	949	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.7194030736993398	2.7591816928874917	0.0795572383763039	1.0	0.9661960226067033	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Granulocyte	parent	949	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.423814839280129	2.428098481489999	0.008567284419740088	1.0	0.6509551503323059	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Neutrophil	terminal	949	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	1.8443248657111246	1.8489170749751902	0.00918441852813107	1.0	0.6073304568666059	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Eosinophil	terminal	949	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.6015644281380295	0.02434730435573389	1.2518234649875266	1.0	0.4148618088346147	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Basophil	terminal	949	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.3902407586731574	0.009449770728412073	0.799381058803139	1.0	0.40763901613943854	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Mast Cell	terminal	949	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.39949138505985576	0.00019914434171367792	0.799381058803139	1.0	0.4334378495500969	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	DC	parent	949	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	1.086494610242187	1.7124063427359506	1.2518234649875266	1.0	0.536072000654022	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Plasmacytoid DC	terminal	949	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.6057815798207945	0.05799830842712154	1.3275597764958322	1.0	0.2836941728855994	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Conventional DC 1	terminal	949	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.36813806165120955	0.11266528301838619	0.9616066893391916	1.0	0.4803516404438603	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Conventional DC 2	terminal	949	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.7145376625812008	1.7348973241173096	2.0407193230722176	1.0	0.5472485006204655	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Myeloid Cell	parent	919	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.0217107559719465	3.037511229930168	0.03160094791644286	1.0	0.8307569199982472	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Monocyte	parent	919	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.7878263362288265	2.7896658890858497	0.0036791057140445815	1.0	0.8058491658954722	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Classical Monocyte	terminal	919	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.2293730508596905	3.300759656985125	0.14277321225086934	1.0	0.8561456945373259	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Non-Classical Monocyte	terminal	919	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.8663059581242742	0.6405396144762824	3.0136911452011135	1.0	0.08119229201683412	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Intermediate Monocyte	terminal	919	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.402847237190475	2.421938884958738	0.03818329553652553	1.0	0.6588598959742564	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Granulocyte	parent	919	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.7714041405326006	2.774163469818134	0.005518658571066872	1.0	0.7903065504148356	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Neutrophil	terminal	919	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.1813629757657536	2.1841799882624002	0.005634024993293216	1.0	0.7833028781571647	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Eosinophil	terminal	919	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.7961255500703175	0.0273755560070006	1.647002212154636	1.0	0.1562617918550195	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Basophil	terminal	919	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.37109303824660306	0.0021359282081266397	0.7464579329094594	1.0	0.4599037146969063	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Mast Cell	terminal	919	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.3730291193665306	0.00019984708819909938	0.7464579329094594	1.0	0.5001052186568741	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	DC	parent	919	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.39848402199816085	1.221985128075479	1.647002212154636	1.0	0.23834275258853835	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Plasmacytoid DC	terminal	919	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.700101248735118	0.03930658271477453	1.4788156628997855	1.0	0.14051275610493563	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Conventional DC 1	terminal	919	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.5665585271227735	0.05161911005942684	1.2363552743644008	1.0	0.22036916559393535	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:8	Conventional DC 2	terminal	919	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.030858029856991417	1.2262276862036894	2.3907393126933956	1.0	0.2543823112886945	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Myeloid Cell	parent	894	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.076991919392274	3.1134792618570177	0.0729746849294877	1.0	0.8810538403943755	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Monocyte	parent	894	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.6001598336262117	2.6057714817717494	0.011223296291076096	1.0	0.7026679079629741	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Classical Monocyte	terminal	894	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.035168347588555	3.131508162895205	0.19267963061330035	1.0	0.7660256341264938	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Non-Classical Monocyte	terminal	894	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.40265226613321825	0.9154573755642978	2.6362192833950324	1.0	0.2707664145103802	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Intermediate Monocyte	terminal	894	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.5838103454162793	2.635128552020485	0.10263641320841248	1.0	0.8345524415891261	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Granulocyte	parent	894	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.3901569233911415	2.3985743956094487	0.016834944436614145	1.0	0.6374614159564492	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Neutrophil	terminal	894	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	1.992506223920341	2.000415642167275	0.015818836493869046	1.0	0.6846980649094261	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Eosinophil	terminal	894	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.5874155354613159	0.050954633227797426	1.2767403373782267	1.0	0.4336677442142122	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Basophil	terminal	894	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.37540887259530276	0.00441683619369952	0.7596514175780046	1.0	0.44812342042511727	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Mast Cell	terminal	894	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.37971072377307835	0.00011498501592390045	0.7596514175780046	1.0	0.4832720044355707	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	DC	parent	894	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	1.031874064181075	1.6702442328701883	1.2767403373782267	1.0	0.5124355415855563	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Plasmacytoid DC	terminal	894	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.5734089981822893	0.06953759818135759	1.2858931927272939	1.0	0.3328371793995353	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Conventional DC 1	terminal	894	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.40028644585669443	0.08255309161523845	0.9656790749438657	1.0	0.4382288862798449	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:9	Conventional DC 2	terminal	894	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.6706754555668761	1.6933269789477143	2.0453030467616764	1.0	0.5284593531760975	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Myeloid Cell	parent	859	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.063482288221749	3.072353971753881	0.01774336706426285	1.0	0.8687622603782595	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Monocyte	parent	859	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	3.0112816304657355	3.01219829387124	0.001833326811007765	1.0	0.9287075238404852	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Classical Monocyte	terminal	859	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.4713998715348793	3.5636426654489273	0.1844855878280955	1.0	0.9684574528670812	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Non-Classical Monocyte	terminal	859	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.9941315549575039	0.7396526422248961	3.4675683943648	1.0	0.028928229915198205	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Intermediate Monocyte	terminal	859	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.33060288921918	2.3420679002572364	0.022930022076113443	1.0	0.5887196694617598	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Granulocyte	parent	859	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	3.0517406622349035	3.0531156573431595	0.0027499902165116475	1.0	0.9026957599006226	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Neutrophil	terminal	859	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.5266705905576985	2.527764093010843	0.0021870049062883575	1.0	0.9635929262326096	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Eosinophil	terminal	859	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.931915315734725	0.0441780904720678	1.9521868124135853	1.0	0.0	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Basophil	terminal	859	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.347238368196084	0.0009394488364261483	0.6963556340650203	1.0	0.5250162770074156	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Mast Cell	terminal	859	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.34817781703251016	0.0	0.6963556340650203	1.0	0.5627140279208578	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	DC	parent	859	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	-0.09385203851439668	0.8822413676923959	1.9521868124135853	1.0	0.025289570564055206	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Plasmacytoid DC	terminal	859	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.8340019069932948	0.04055087836470121	1.7491055707159922	1.0	0.0	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Conventional DC 1	terminal	859	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.6633543986704259	0.06857536001680986	1.4638595173744717	1.0	0.09354136998118606	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:10	Conventional DC 2	terminal	859	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	-0.4404846749474108	0.887651014059701	2.6562713780142237	1.0	0.052474377779902284	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Myeloid Cell	parent	839	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.099170337208903	3.1182037751211453	0.03806687582448498	1.0	0.901232614617222	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Monocyte	parent	839	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.8797200874920916	2.8838329169903667	0.008225658996549447	1.0	0.8563734348512239	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Classical Monocyte	terminal	839	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.296222140064576	3.4122078994175817	0.23197151870601082	1.0	0.8871667967870612	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Non-Classical Monocyte	terminal	839	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.663090327300981	0.8243532793734771	2.974887213348916	1.0	0.16428108340521666	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Intermediate Monocyte	terminal	839	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.694313218770493	2.723320342070487	0.05801424659998776	1.0	0.9418369113780407	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Granulocyte	parent	839	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.707997181986739	2.7138996058109264	0.011804847648373947	1.0	0.7648861809831458	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Neutrophil	terminal	839	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.152558894546012	2.157961317084591	0.010804845077156972	1.0	0.7682638550791328	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Eosinophil	terminal	839	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.7126182592076161	0.024465304668763354	1.4741671277527588	1.0	0.2672551219743336	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Basophil	terminal	839	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.3875304870618256	0.009735932390889717	0.7945328389054307	1.0	0.41503684343269037	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Mast Cell	terminal	839	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.3969897523575659	0.000276667095149468	0.7945328389054307	1.0	0.4397403057594762	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	DC	parent	839	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.7643149726012892	1.5013985364776687	1.4741671277527588	1.0	0.3966521968081945	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Plasmacytoid DC	terminal	839	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.6779518762645583	0.05050634144537852	1.4569164354198738	1.0	0.17413648027235326	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Conventional DC 1	terminal	839	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.45413019626971557	0.10292577278794018	1.1141119381153115	1.0	0.36767955330499086	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:11	Conventional DC 2	terminal	839	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.3377134062565884	1.5202853438763755	2.3651438752395744	1.0	0.3858292060923723	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Myeloid Cell	parent	662	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	2.5848610851716733	2.723108524840404	0.276494879337461	1.0	0.433294353042993	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Monocyte	parent	662	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	3.191442992088563	3.195291586959856	0.007697189742584843	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Classical Monocyte	terminal	662	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.6761767852663136	3.7098999504517662	0.06744633037090482	1.0	1.0	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Non-Classical Monocyte	terminal	662	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-1.3342039051811772	0.6161822094567952	3.900772229275945	1.0	0.0	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Intermediate Monocyte	terminal	662	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.1970108171056464	2.3788490388748746	0.3636764435384569	1.0	0.4590184753691777	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Granulocyte	parent	662	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	3.4339412195703685	3.4385315358379906	0.009180632535244404	1.0	1.0	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Neutrophil	terminal	662	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.603654348834494	2.608379514312066	0.009450330955144262	1.0	1.0	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Eosinophil	terminal	662	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.8131316440650763	0.2621351494477294	2.150533587025612	1.0	0.13365822053447707	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Basophil	terminal	662	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.33730153070925945	0.00351563927390184	0.6816343399663225	1.0	0.5521393916285793	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:12	Mast Cell	terminal	662	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.3407218569565155	9.53130266457526e-05	0.6816343399663225	1.0	0.5814981051496307	5.0
