study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
infection_study_01	T/NK	T_NK_lineage:19	585	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	2.3040207074017425	0.5678591769699481	1.7361615304317943	0.9427390576068748	0.5487179487179488	0.5350427350427348	3.745299145299145	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:540; NK Cell:37; Blood Cell:3; MAIT Cell:2	CD8 Cytotoxic / T Effector Memory:526; CD4 T Effector Memory:31; NK Cell:16; ydT Cell:8	Blood Cell:552; CD4 T Effector Memory:32; MAIT Cell:1	CD8 Cytotoxic / T Effector Memory:560; Blood Cell:11; NK Cell:10; CD4 T Effector Memory:3	T Cell:564; Blood Cell:11; NK Cell:10	CD8 Cytotoxic / T Effector Memory:565; CD4 T Effector Memory:9; NK Cell:7; MAIT Cell:4	not_available:582; CD4 T Effector Memory:3	1754.0	5461.0	7.805194854736328
infection_study_01	Myeloid/DC	Myeloid_lineage:14	571	Classical Monocyte	True	Classical Monocyte	1.871074896460744	1.0937492733380054	0.7773256231227383	0.7078326414682106	0.0332749562171628	0.6354766074555916	4.448336252189142	1.0	cluster_consensus_marker_source_support	Classical Monocyte:521; Non-Classical Monocyte:50	Classical Monocyte:546; Non-Classical Monocyte:24; Conventional DC 2:1	Classical Monocyte:546; Non-Classical Monocyte:24; Blood Cell:1	Classical Monocyte:375; Blood Cell:93; Intermediate Monocyte:65; Conventional DC 2:36	Monocyte:441; Blood Cell:93; DC:37	Classical Monocyte:552; Non-Classical Monocyte:19	not_available:571	2881.0	10699.0	6.512810230255127
infection_study_01	Myeloid/DC	Myeloid_lineage:15	548	Non-Classical Monocyte	True	Non-Classical Monocyte	2.424327929031748	0.7289124591083449	1.695415469923403	0.9731265020755954	0.6459854014598541	0.5430135557872784	3.801094890510949	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:460; Classical Monocyte:83; Blood Cell:4; Myeloid Cell:1	Non-Classical Monocyte:483; Classical Monocyte:65	Non-Classical Monocyte:483; Classical Monocyte:65	Non-Classical Monocyte:255; Intermediate Monocyte:242; Blood Cell:25; Classical Monocyte:20	Monocyte:517; Blood Cell:23; DC:6; Myeloid Cell:2	Non-Classical Monocyte:402; Classical Monocyte:146	not_available:548	3299.0	13107.0	6.986232280731201
infection_study_01	T/NK	T_NK_lineage:21	545	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.5490364481247194	1.0559416662777104	0.493094781847009	0.8153994610734834	0.1119266055045871	0.3819134993446919	2.673394495412844	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:423; CD4 T Effector Memory:47; CD4 Naive / T Central Memory:35; NK Cell:17	CD8 Cytotoxic / T Effector Memory:307; CD4 T Effector Memory:89; CD4 Naive / T Central Memory:58; ydT Cell:54	Blood Cell:491; CD4 T Effector Memory:48; MAIT Cell:6	CD8 Cytotoxic / T Effector Memory:410; CD4 T Effector Memory:88; Blood Cell:15; CD8 Naive / T Central Memory:13	T Cell:529; Blood Cell:13; NK Cell:3	CD8 Cytotoxic / T Effector Memory:317; CD4 T Effector Memory:166; MAIT Cell:37; NK Cell:16	not_available:450; CD4 Naive / T Central Memory:63; CD4 T Effector Memory:32	1688.0	5365.0	7.657917499542236
infection_study_01	Myeloid/DC	Myeloid_lineage:16	543	Classical Monocyte	True	Classical Monocyte	2.188803183413033	0.8804608558043643	1.3083423276086683	0.9037215060811304	0.0828729281767955	0.6890292028413575	4.823204419889502	1.0	cluster_consensus_marker_source_support	Classical Monocyte:520; Non-Classical Monocyte:23	Classical Monocyte:532; Non-Classical Monocyte:10; Conventional DC 2:1	Classical Monocyte:532; Non-Classical Monocyte:10; Blood Cell:1	Classical Monocyte:493; Intermediate Monocyte:35; Blood Cell:6; Neutrophil:6	Monocyte:529; Blood Cell:6; Granulocyte:6; DC:2	Classical Monocyte:542; Conventional DC 2:1	not_available:543	2573.0	9307.0	2.7091004848480225
infection_study_01	T/NK	T_NK_lineage:22	538	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.3563375334498813	0.8783858189328038	0.4779517145170775	0.8493736799941738	0.1338289962825278	0.2551779075942644	1.7862453531598512	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:306; MAIT Cell:134; NK Cell:85; ydT Cell:6	ydT Cell:197; CD8 Cytotoxic / T Effector Memory:167; MAIT Cell:116; CD4 T Effector Memory:40	Blood Cell:390; MAIT Cell:116; CD4 T Effector Memory:32	CD8 Cytotoxic / T Effector Memory:316; MAIT Cell:128; ydT Cell:51; Blood Cell:26	T Cell:502; Blood Cell:26; NK Cell:10	MAIT Cell:305; CD8 Cytotoxic / T Effector Memory:172; NK Cell:36; CD4 T Effector Memory:25	not_available:528; CD4 T Effector Memory:10	1814.5	5840.0	8.163230895996094
infection_study_01	T/NK	T_NK_lineage:18	531	NK Cell	True	NK Cell	1.7821643352037584	0.7418118904520145	1.0403524447517438	0.8677263127230355	0.0470809792843691	0.5071294054344901	3.5499058380414312	1.0	cluster_consensus_marker_source_support	NK Cell:390; CD4 Naive / T Central Memory:73; CD8 Cytotoxic / T Effector Memory:48; Treg:11	NK Cell:362; CD4 Naive / T Central Memory:92; CD8 Cytotoxic / T Effector Memory:64; Treg:7	Blood Cell:513; Treg:12; CD4 T Effector Memory:3; Lymphoid Cell:2	NK Cell:364; Blood Cell:68; CD8 Cytotoxic / T Effector Memory:36; CD4 Naive / T Central Memory:28	NK Cell:364; T Cell:151; Blood Cell:16	NK Cell:404; CD4 Naive / T Central Memory:89; CD8 Cytotoxic / T Effector Memory:32; CD4 T Effector Memory:6	not_available:431; CD4 Naive / T Central Memory:75; CD4 T Effector Memory:15; Treg:10	1146.0	2333.0	9.047618865966797
infection_study_01	Myeloid/DC	Myeloid_lineage:17	515	Classical Monocyte	True	Classical Monocyte	1.9120854892565704	0.8416712565420118	1.0704142327145585	0.8153084261889156	0.0485436893203883	0.5997226074895977	4.1980582524271846	1.0	cluster_consensus_marker_source_support	Classical Monocyte:468; Non-Classical Monocyte:45; Myeloid Cell:1; Conventional DC 2:1	Classical Monocyte:500; Non-Classical Monocyte:15	Classical Monocyte:500; Non-Classical Monocyte:15	Classical Monocyte:227; Blood Cell:125; Intermediate Monocyte:87; Platelet:58	Monocyte:326; Blood Cell:125; Platelet:58; DC:5	Classical Monocyte:467; Non-Classical Monocyte:44; Platelet:3; Conventional DC 2:1	not_available:515	2385.0	7813.0	7.060062885284424
infection_study_01	T/NK	T_NK_lineage:20	509	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.4552002575323997	1.1984585124060796	0.2567417451263198	0.8345896147403685	0.137524557956778	0.3126578725792871	2.1886051080550097	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:282; NK Cell:198; CD4 Naive / T Central Memory:7; Blood Cell:6	CD8 Cytotoxic / T Effector Memory:241; NK Cell:153; CD4 T Effector Memory:63; ydT Cell:42	Blood Cell:429; CD4 T Effector Memory:72; MAIT Cell:5; NK Cell:3	CD8 Cytotoxic / T Effector Memory:326; NK Cell:148; Blood Cell:11; MAIT Cell:5	T Cell:349; NK Cell:148; Blood Cell:8; Lymphoid Cell:4	CD8 Cytotoxic / T Effector Memory:265; NK Cell:213; MAIT Cell:12; CD4 Naive / T Central Memory:9	not_available:487; CD4 T Effector Memory:16; CD4 Naive / T Central Memory:5; Treg:1	796.0	1603.0	8.505526542663574
infection_study_01	T/NK	T_NK_lineage:23	496	NK Cell	True	NK Cell	2.340052905531464	0.8658977742851707	1.474155131246293	0.9172310829509868	0.2056451612903226	0.7105414746543777	4.973790322580645	1.0	cluster_consensus_marker_source_support	NK Cell:495; Blood Cell:1	NK Cell:494; ydT Cell:2	Blood Cell:496	NK Cell:491; CD8 Cytotoxic / T Effector Memory:3; Blood Cell:2	NK Cell:491; T Cell:3; Blood Cell:2	NK Cell:496	not_available:496	1639.0	4192.5	8.31524658203125
infection_study_01	T/NK	T_NK_lineage:24	492	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.9115816832229624	0.8135860461728934	1.0979956370500688	0.9070806933216808	0.3008130081300813	0.4497677119628339	3.148373983739837	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:448; NK Cell:23; MAIT Cell:10; CD4 T Effector Memory:4	CD8 Cytotoxic / T Effector Memory:256; CD4 T Effector Memory:159; ydT Cell:54; CD4 Naive / T Central Memory:10	Blood Cell:337; CD4 T Effector Memory:152; Treg:2; MAIT Cell:1	CD8 Cytotoxic / T Effector Memory:438; MAIT Cell:13; Blood Cell:9; ydT Cell:9	T Cell:477; Blood Cell:8; NK Cell:6; Lymphoid Cell:1	CD8 Cytotoxic / T Effector Memory:407; MAIT Cell:38; CD4 T Effector Memory:25; NK Cell:21	not_available:473; CD4 T Effector Memory:14; CD4 Naive / T Central Memory:4; Treg:1	1812.5	5501.5	5.961272239685059
infection_study_01	B	B_lineage:0	475	Naive B Cell	True	Naive B Cell	2.495431835542538	0.3972361809045226	2.0981956546380154	0.9669543369019008	0.3578947368421052	0.7046616541353382	4.932631578947368	1.0	cluster_consensus_marker_source_support	Naive B Cell:473; Memory B Cell:2	Naive B Cell:473; B Cell:2	Blood Cell:475	Naive B Cell:450; Memory B Cell:21; Blood Cell:4	B Cell:471; Blood Cell:4	Naive B Cell:474; B Cell:1	Naive B Cell:473; Plasma Cell:2	1560.0	5217.0	8.101892471313477
infection_study_01	T/NK	T_NK_lineage:25	469	T Cell	False	CD4 T Effector Memory	1.3580716192705171	1.2490522727797566	0.1090193464907605	0.8980773432379288	0.0405117270788912	0.2723119098385622	1.906183368869936	1.0	cluster_parent_insufficient_consensus	Treg:169; CD4 T Effector Memory:169; CD4 Naive / T Central Memory:90; CD8 Cytotoxic / T Effector Memory:31	CD4 Naive / T Central Memory:257; Treg:121; CD8 Naive / T Central Memory:60; CD4 T Effector Memory:17	Blood Cell:337; Treg:126; CD4 T Effector Memory:5; MAIT Cell:1	CD4 T Effector Memory:245; Treg:194; CD8 Cytotoxic / T Effector Memory:20; Blood Cell:5	T Cell:463; Blood Cell:5; NK Cell:1	CD4 T Effector Memory:427; CD8 Cytotoxic / T Effector Memory:23; CD4 Naive / T Central Memory:18; Classical Monocyte:1	CD4 Naive / T Central Memory:199; Treg:152; not_available:87; CD4 T Effector Memory:31	1916.0	6642.0	6.527952194213867
infection_study_01	B	B_lineage:1	432	Naive B Cell	True	Naive B Cell	2.746389737102813	0.3479382621642836	2.398451474938529	0.975302235816765	0.6574074074074074	0.7066798941798941	4.94675925925926	1.0	cluster_consensus_marker_source_support	Naive B Cell:422; Blood Cell:8; B Cell:1; Memory B Cell:1	Naive B Cell:429; B Cell:3	Blood Cell:432	Naive B Cell:427; Memory B Cell:5	B Cell:432	Naive B Cell:430; B Cell:2	Naive B Cell:429; Plasma Cell:2; Memory B Cell:1	1690.0	5167.5	7.686362266540527
infection_study_01	T/NK	T_NK_lineage:26	429	NK Cell	True	NK Cell	2.313366251038307	0.9470351020329172	1.3663311490053895	0.9381873133784866	0.275058275058275	0.6573426573426573	4.601398601398602	1.0	cluster_consensus_marker_source_support	NK Cell:383; CD8 Cytotoxic / T Effector Memory:44; CD4 T Effector Memory:1; ydT Cell:1	NK Cell:406; CD8 Cytotoxic / T Effector Memory:15; ydT Cell:7; CD4 Naive / T Central Memory:1	Blood Cell:427; CD4 T Effector Memory:2	NK Cell:383; CD8 Cytotoxic / T Effector Memory:34; Blood Cell:10; MAIT Cell:1	NK Cell:383; T Cell:36; Blood Cell:9; Lymphoid Cell:1	NK Cell:419; CD8 Cytotoxic / T Effector Memory:7; MAIT Cell:1; CD4 T Effector Memory:1	not_available:429	1689.0	4624.0	8.7277193069458
infection_study_01	Myeloid/DC	Myeloid_lineage:19	423	Conventional DC 2	True	Conventional DC 2	1.95773130774351	0.9921005258292992	0.9656307819142108	0.9004624572136043	0.2245862884160756	0.5092874029044241	3.565011820330969	1.0	cluster_consensus_marker_source_support	Conventional DC 2:335; Classical Monocyte:77; Plasmacytoid DC:4; Non-Classical Monocyte:3	Conventional DC 2:383; Classical Monocyte:27; Blood Cell:8; Non-Classical Monocyte:3	Blood Cell:391; Classical Monocyte:27; Non-Classical Monocyte:3; Conventional DC 1:2	Conventional DC 2:395; Blood Cell:17; Plasmacytoid DC:3; Classical Monocyte:3	DC:406; Blood Cell:12; Monocyte:5	Conventional DC 2:395; Classical Monocyte:28	not_available:423	3791.0	19477.0	6.52304744720459
infection_study_01	Myeloid/DC	Myeloid_lineage:18	413	Myeloid Cell	False	Non-Classical Monocyte	1.0675793016184043	1.0634790608177518	0.0041002408006525	0.6585463549632219	0.1573849878934624	0.183673469387755	1.2857142857142858	1.0	cluster_parent_insufficient_consensus	Classical Monocyte:195; Non-Classical Monocyte:138; Conventional DC 2:30; Blood Cell:10	Classical Monocyte:209; Non-Classical Monocyte:131; Conventional DC 2:46; CD4 Naive / T Central Memory:8	Classical Monocyte:210; Non-Classical Monocyte:137; Blood Cell:49; Plasmacytoid DC:7	Classical Monocyte:134; Intermediate Monocyte:88; Non-Classical Monocyte:70; Blood Cell:54	Monocyte:292; DC:65; Blood Cell:54; Platelet:1	Classical Monocyte:353; Non-Classical Monocyte:55; Conventional DC 2:5	not_available:413	908.0	1869.0	7.461843013763428
infection_study_01	B	B_lineage:2	402	Naive B Cell	True	Naive B Cell	2.580434303171244	0.4030860825868473	2.177348220584397	0.9722980846260288	0.4850746268656716	0.6933191186922529	4.853233830845771	1.0	cluster_consensus_marker_source_support	Naive B Cell:394; Memory B Cell:8	Naive B Cell:395; B Cell:6; Memory B Cell:1	Blood Cell:402	Naive B Cell:373; Memory B Cell:27; Blood Cell:2	B Cell:400; Blood Cell:2	Naive B Cell:395; B Cell:7	Naive B Cell:394; Memory B Cell:8	1626.0	5284.5	7.654861450195312
infection_study_01	B	B_lineage:3	371	Naive B Cell	True	Naive B Cell	2.6425182554213533	0.3653121313823306	2.2772061240390227	0.9677918578399244	0.6469002695417789	0.6599922988063149	4.619946091644205	1.0	cluster_consensus_marker_source_support	Naive B Cell:357; Memory B Cell:12; B Cell:2	Naive B Cell:344; B Cell:26; Memory B Cell:1	Blood Cell:371	Naive B Cell:310; Memory B Cell:52; Blood Cell:9	B Cell:362; Blood Cell:9	Naive B Cell:348; B Cell:23	Naive B Cell:355; Memory B Cell:16	1687.0	5849.0	6.473684310913086
infection_study_01	B	B_lineage:4	365	Naive B Cell	True	Naive B Cell	2.5738122587753707	0.4733750273104654	2.1004372314649054	0.95972616706722	0.4904109589041096	0.6935420743639921	4.854794520547945	1.0	cluster_consensus_marker_source_support	Naive B Cell:363; Memory B Cell:2	Naive B Cell:362; B Cell:3	Blood Cell:365	Naive B Cell:323; Memory B Cell:35; Blood Cell:7	B Cell:358; Blood Cell:7	Naive B Cell:360; B Cell:5	Naive B Cell:364; Memory B Cell:1	1477.0	5257.0	7.320099353790283
infection_study_01	B	B_lineage:5	360	Memory B Cell	True	Memory B Cell	2.121124610283994	0.9390435961727202	1.182081014111274	0.9686657927317748	0.475	0.4575396825396824	3.202777777777778	1.0	cluster_consensus_marker_source_support	Memory B Cell:315; Naive B Cell:41; B Cell:4	Memory B Cell:174; B Cell:158; Naive B Cell:28	Blood Cell:360	Memory B Cell:342; Naive B Cell:15; Blood Cell:3	B Cell:357; Blood Cell:3	B Cell:344; Naive B Cell:16	Memory B Cell:322; Naive B Cell:37; Plasma Cell:1	1613.0	5835.0	7.300515651702881
infection_study_01	B	B_lineage:6	351	Memory B Cell	True	Memory B Cell	2.0560643282950477	0.8882639116198217	1.1678004166752256	0.9393343529240404	0.4017094017094017	0.468050468050468	3.276353276353277	1.0	cluster_consensus_marker_source_support	Memory B Cell:334; Naive B Cell:13; B Cell:4	B Cell:222; Memory B Cell:123; Naive B Cell:5; CD4 Naive / T Central Memory:1	Blood Cell:351	Memory B Cell:350; Naive B Cell:1	B Cell:351	B Cell:347; Naive B Cell:3; NK Cell:1	Memory B Cell:343; Naive B Cell:8	1789.0	6992.0	7.294157981872559
infection_study_01	Myeloid/DC	Myeloid_lineage:20	350	Classical Monocyte	True	Classical Monocyte	2.17249534272962	0.7517037115479795	1.4207916311816402	0.8872623989512782	0.1257142857142857	0.6702040816326531	4.691428571428571	1.0	cluster_consensus_marker_source_support	Classical Monocyte:332; Non-Classical Monocyte:18	Classical Monocyte:333; Non-Classical Monocyte:17	Classical Monocyte:333; Non-Classical Monocyte:17	Classical Monocyte:307; Blood Cell:21; Intermediate Monocyte:17; Non-Classical Monocyte:4	Monocyte:328; Blood Cell:21; DC:1	Classical Monocyte:337; Non-Classical Monocyte:13	not_available:350	2318.0	8019.0	8.174715995788574
infection_study_01	Myeloid/DC	Myeloid_lineage:21	343	Classical Monocyte	True	Classical Monocyte	2.2088680072582823	1.0134827934285993	1.195385213829683	0.8454773869346733	0.1807580174927113	0.6859641815910037	4.801749271137027	1.0	cluster_consensus_marker_source_support	Classical Monocyte:340; Non-Classical Monocyte:3	Classical Monocyte:339; Non-Classical Monocyte:4	Classical Monocyte:339; Non-Classical Monocyte:4	Classical Monocyte:287; Blood Cell:46; Non-Classical Monocyte:4; Neutrophil:3	Monocyte:291; Blood Cell:46; Granulocyte:3; DC:3	Classical Monocyte:342; Non-Classical Monocyte:1	not_available:343	1774.0	4858.0	6.698153972625732
infection_study_01	T/NK	T_NK_lineage:28	335	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.6050164910955071	1.4123467853777087	0.1926697057177984	0.9557752530769792	0.1552238805970149	0.3266524520255863	2.2865671641791043	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:175; CD4 T Effector Memory:90; Treg:30; CD8 Cytotoxic / T Effector Memory:30	CD4 Naive / T Central Memory:291; CD4 T Effector Memory:18; CD8 Cytotoxic / T Effector Memory:15; CD8 Naive / T Central Memory:6	Blood Cell:324; Treg:6; CD4 T Effector Memory:5	CD4 T Effector Memory:227; Treg:53; CD4 Naive / T Central Memory:19; CD8 Cytotoxic / T Effector Memory:17	T Cell:322; Blood Cell:13	CD4 T Effector Memory:310; CD8 Cytotoxic / T Effector Memory:19; CD4 Naive / T Central Memory:5; Classical Monocyte:1	CD4 Naive / T Central Memory:276; not_available:28; CD4 T Effector Memory:19; Treg:12	2128.0	7977.0	5.949678421020508
infection_study_01	T/NK	T_NK_lineage:29	306	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.2706840361226424	0.9161047672291548	0.3545792688934874	0.8933526327288617	0.4281045751633986	0.065359477124183	0.457516339869281	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:140; NK Cell:75; Plasmablast:39; Blood Cell:34	NK Cell:233; CD4 T Cell (ab):51; CD8 T Cell (ab):22	NK Cell:233; CD4 T Cell (ab):51; CD8 T Cell (ab):22	Lymphoid Cell:302; Blood Cell:3; Leukocyte:1	Lymphoid Cell:302; Blood Cell:3; Leukocyte:1	NK Cell:306	not_available:272; CD4 Naive / T Central Memory:29; CD4 T Effector Memory:3; Treg:2	4740.0	25586.0	7.437042236328125
infection_study_01	B	B_lineage:7	302	Memory B Cell	True	Memory B Cell	2.6208949140833946	0.8078525261741226	1.813042387909272	0.9880016022139684	0.8344370860927153	0.5600756859035003	3.9205298013245033	1.0	cluster_consensus_marker_source_support	Memory B Cell:298; B Cell:3; Naive B Cell:1	Memory B Cell:282; B Cell:18; Naive B Cell:2	Blood Cell:302	Memory B Cell:302	B Cell:302	B Cell:302	Memory B Cell:302	1993.5	7568.0	7.892683029174805
infection_study_01	T/NK	T_NK_lineage:27	301	NK Cell	True	NK Cell	1.4364525548648714	1.1523071108622909	0.2841454440025805	0.871331294151919	0.1063122923588039	0.2985287138111058	2.089700996677741	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:193; NK Cell:84; CD4 T Effector Memory:8; CD4 Naive / T Central Memory:6	NK Cell:153; CD8 Cytotoxic / T Effector Memory:96; CD4 T Effector Memory:25; CD4 Naive / T Central Memory:16	Blood Cell:275; CD4 T Effector Memory:23; Treg:2; MAIT Cell:1	CD8 Cytotoxic / T Effector Memory:162; NK Cell:112; CD4 T Effector Memory:11; Blood Cell:6	T Cell:183; NK Cell:112; Blood Cell:6	NK Cell:168; CD8 Cytotoxic / T Effector Memory:117; CD4 T Effector Memory:7; CD4 Naive / T Central Memory:5	not_available:287; CD4 Naive / T Central Memory:10; CD4 T Effector Memory:3; Treg:1	1778.0	4816.0	6.627243041992188
infection_study_01	B	B_lineage:8	296	Memory B Cell	True	Memory B Cell	1.786730382650199	0.9580918694530232	0.8286385131971759	0.965843711310174	0.2871621621621621	0.3619691119691118	2.533783783783784	1.0	cluster_consensus_marker_source_support	Memory B Cell:173; B Cell:83; Naive B Cell:39; Blood Cell:1	B Cell:276; Memory B Cell:16; Naive B Cell:4	Blood Cell:296	Memory B Cell:285; Naive B Cell:9; Blood Cell:2	B Cell:294; Blood Cell:2	B Cell:291; Naive B Cell:5	Memory B Cell:276; Naive B Cell:20	1873.0	7143.5	8.73975944519043
infection_study_01	T/NK	T_NK_lineage:30	289	NK Cell	True	NK Cell	1.3261806815028958	1.1643115910529027	0.1618690904499931	0.7395856092054476	0.0449826989619377	0.3287197231833909	2.301038062283737	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:142; NK Cell:113; Blood Cell:11; Treg:7	NK Cell:124; CD8 T Cell (ab):93; CD8 Naive / T Central Memory:23; CD4 Naive / T Central Memory:22	NK Cell:109; CD8 T Cell (ab):98; Blood Cell:66; CD4 T Cell (ab):10	Lymphoid Cell:237; Blood Cell:27; NK Cell:16; CD8 Cytotoxic / T Effector Memory:7	Lymphoid Cell:237; Blood Cell:27; NK Cell:16; T Cell:9	NK Cell:287; CD8 Cytotoxic / T Effector Memory:2	not_available:274; CD4 Naive / T Central Memory:10; CD4 T Effector Memory:4; Treg:1	3055.0	10027.0	7.755242347717285
infection_study_01	T/NK	T_NK_lineage:31	284	NK Cell	True	NK Cell	2.2853155913853227	0.845152507793099	1.4401630835922237	0.855190809118054	0.0105633802816901	0.7932595573440643	5.552816901408451	1.0	cluster_consensus_marker_source_support	NK Cell:276; Blood Cell:5; CD8 Cytotoxic / T Effector Memory:3	NK Cell:275; Lymphoid Cell:5; CD8 Cytotoxic / T Effector Memory:3; ydT Cell:1	NK Cell:194; Blood Cell:85; Lymphoid Cell:5	NK Cell:276; Blood Cell:4; Lymphoid Cell:2; CD4 T Effector Memory:1	NK Cell:278; Blood Cell:2; T Cell:2; Lymphoid Cell:2	NK Cell:278; CD4 T Effector Memory:3; MAIT Cell:2; CD8 Cytotoxic / T Effector Memory:1	not_available:280; CD4 Naive / T Central Memory:4	2014.0	6095.0	7.976802825927734
infection_study_01	B	B_lineage:9	281	Naive B Cell	True	Naive B Cell	2.3791504854126293	0.4487831778418629	1.9303673075707664	0.9516968902483433	0.2491103202846975	0.6964921199796645	4.875444839857651	1.0	cluster_consensus_marker_source_support	Naive B Cell:277; Blood Cell:2; Memory B Cell:2	Naive B Cell:274; B Cell:5; Memory B Cell:2	Blood Cell:281	Naive B Cell:266; Memory B Cell:10; Blood Cell:5	B Cell:276; Blood Cell:5	Naive B Cell:275; B Cell:6	Naive B Cell:278; Memory B Cell:3	1343.0	4173.0	7.048851013183594
infection_study_01	T/NK	T_NK_lineage:32	273	T Cell	False	NK Cell	1.3454250583109162	1.3447811515658514	0.0006439067450647	0.8283082077051926	0.0402930402930402	0.2987964416535845	2.091575091575092	1.0	cluster_parent_insufficient_consensus	NK Cell:135; CD8 Cytotoxic / T Effector Memory:131; ydT Cell:3; MAIT Cell:2	NK Cell:112; CD8 Cytotoxic / T Effector Memory:110; ydT Cell:24; CD4 T Effector Memory:22	Blood Cell:251; CD4 T Effector Memory:18; MAIT Cell:4	CD8 Cytotoxic / T Effector Memory:154; NK Cell:91; Blood Cell:16; MAIT Cell:9	T Cell:173; NK Cell:92; Blood Cell:8	NK Cell:141; CD8 Cytotoxic / T Effector Memory:106; MAIT Cell:15; CD4 T Effector Memory:11	not_available:270; CD4 T Effector Memory:3	1615.0	4747.0	8.5829496383667
infection_study_01	Myeloid/DC	Myeloid_lineage:22	259	Classical Monocyte	True	Classical Monocyte	2.155029286218618	1.0937284566673748	1.0613008295512432	0.8915046245721361	0.166023166023166	0.6420297848869277	4.494208494208494	1.0	cluster_consensus_marker_source_support	Classical Monocyte:244; Non-Classical Monocyte:8; CD4 Naive / T Central Memory:3; Myeloid Cell:2	Classical Monocyte:248; Non-Classical Monocyte:10; RBC:1	Classical Monocyte:248; Non-Classical Monocyte:10; RBC:1	Classical Monocyte:166; Blood Cell:62; Neutrophil:19; Intermediate Monocyte:9	Monocyte:177; Blood Cell:59; Granulocyte:19; Myeloid Cell:3	Classical Monocyte:258; Non-Classical Monocyte:1	not_available:259	504.0	833.0	4.243281364440918
infection_study_01	T/NK	T_NK_lineage:33	256	MAIT Cell	True	MAIT Cell	2.049545183214207	1.3245722620283094	0.7249729211858977	0.8739986162697546	0.0625	0.638392857142857	4.46875	1.0	cluster_consensus_marker_source_support	MAIT Cell:203; CD8 Cytotoxic / T Effector Memory:37; NK Cell:8; CD4 T Effector Memory:6	MAIT Cell:232; CD4 T Effector Memory:10; CD8 Cytotoxic / T Effector Memory:6; ydT Cell:4	MAIT Cell:234; Blood Cell:22	MAIT Cell:231; CD8 Cytotoxic / T Effector Memory:15; CD4 T Effector Memory:7; ydT Cell:1	T Cell:254; NK Cell:1; Blood Cell:1	MAIT Cell:244; CD4 T Effector Memory:8; CD8 Cytotoxic / T Effector Memory:4	not_available:246; CD4 T Effector Memory:8; CD4 Naive / T Central Memory:2	1592.0	5905.5	9.367509841918944
infection_study_01	T/NK	T_NK_lineage:34	253	T Cell	False	CD4 T Effector Memory	1.7618588424902604	1.3115928314639258	0.4502660110263345	0.951096060010196	0.1976284584980237	0.39356295878035	2.7549407114624507	1.0	cluster_parent_insufficient_consensus	CD4 T Effector Memory:109; CD4 Naive / T Central Memory:67; CD8 Cytotoxic / T Effector Memory:62; Blood Cell:7	CD4 Naive / T Central Memory:144; CD4 T Effector Memory:72; CD8 Cytotoxic / T Effector Memory:24; CD8 Naive / T Central Memory:8	Blood Cell:247; Lymphoid Cell:3; MAIT Cell:2; CD4 T Effector Memory:1	CD4 T Effector Memory:188; CD8 Cytotoxic / T Effector Memory:29; Blood Cell:16; CD4 Naive / T Central Memory:10	T Cell:242; Blood Cell:11	CD4 T Effector Memory:237; CD8 Cytotoxic / T Effector Memory:12; CD4 Naive / T Central Memory:4	CD4 Naive / T Central Memory:133; CD4 T Effector Memory:90; not_available:30	1963.0	6127.0	6.788844585418701
