study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_01	B_lineage	25	Naive B Cell	3	42	0.8501201660476294	0.8501201660476294	0.5476190476190477	0.5	0.29047619047619044	0.6	0.0	0.0	0.0	1.0	0.41269841269841273	0.5476190476190477	0.023809523809523808	0.5	0.6583733419068745	1.0	0.9464285714285714	0.8095238095238095	0.31746031746031744	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.0	0.0	0.0	0.0
infection_study_01	B_lineage	26	Plasma Cell	1	40	0.50965880125264	0.95	1.0	0.448875	0.151875	0.6	0.4	0.4	0.0	1.0	0.3222222222222222	0.95	0.725	0.85	1.4952618051418847	0.975	0.35625	0.45	0.1125	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	1.0	0.0	1.4
infection_study_01	B_lineage	26	Memory B Cell	2	40	0.6035066637535504	0.775	0.9996368333192072	0.227	0.0	0.227	0.7726368333192072	0.7726368333192072	0.0	0.95	0.23636363636363636	0.775	0.025	0.75	1.8985473332768283	0.525	0.125	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.0	0.0	0.0	0.7726368333192072
infection_study_01	B_lineage	26	Naive B Cell	3	40	0.4237582841744957	0.4237582841744957	0.15	0.39175000000000004	0.24500000000000002	0.6	0.0	0.0	0.0	0.65	0.1277777777777778	0.15	0.025	0.15	0.1889098572849785	0.85	0.3125	0.675	0.2833333333333334	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.0	0.0	0.0	0.0
infection_study_01	B_lineage	27	Naive B Cell	1	39	0.9306496249362756	0.9306496249362756	1.0	0.2442307692307692	0.0987179487179487	0.3429487179487179	0.6570512820512822	0.6570512820512822	0.0	0.9743589743589743	0.7264957264957266	0.8205128205128205	0.7435897435897436	0.7948717948717948	0.9805753649776366	0.5128205128205128	0.22435897435897434	0.28205128205128205	0.09401709401709402	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.6153846153846154	0.6153846153846154	0.5384615384615384	2.9032051282051285
infection_study_01	B_lineage	27	Memory B Cell	2	39	0.24362755808025635	0.41025641025641024	0.4143572659840537	0.46061538461538465	0.0	0.46061538461538465	0.0	0.0	0.0	0.9743589743589743	0.3916083916083916	0.41025641025641024	0.15384615384615385	0.28205128205128205	1.0164034229105738	0.8974358974358975	0.5435897435897437	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.41025641025641024	0.41025641025641024	0.38461538461538464	1.528205128205128
infection_study_01	B_lineage	27	Plasma Cell	3	39	0.46501529386060736	0.5897435897435898	0.5897435897435898	0.4844871794871795	0.19134615384615383	0.6	0.0	0.0	0.0	0.7435897435897436	0.17663817663817663	0.5897435897435898	0.2564102564102564	0.3333333333333333	0.9341392527315354	0.9743589743589743	0.5192307692307693	0.5641025641025641	0.14743589743589744	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.07692307692307693	0.09230769230769231
infection_study_01	B_lineage	28	Memory B Cell	1	26	0.9483240477751074	0.9483240477751074	1.0	0.2812307692307693	0.0	0.2812307692307693	0.7187692307692307	0.7187692307692307	0.0	0.9615384615384616	0.5489510489510491	0.7307692307692307	0.4230769230769231	0.6538461538461539	1.7915738186629941	0.6153846153846154	0.21538461538461542	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.8846153846153846	0.8846153846153846	0.8461538461538461	4.0341538461538455
infection_study_01	B_lineage	28	Naive B Cell	2	26	0.8862610152210326	0.8862610152210326	0.5384615384615384	0.34115384615384614	0.15192307692307694	0.4930769230769231	0.04538461538461536	0.04538461538461536	0.0	1.0	0.5042735042735043	0.5	0.2692307692307692	0.46153846153846156	0.6021501700958689	0.7307692307692307	0.28846153846153844	0.38461538461538464	0.2435897435897436	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.15384615384615385	0.15384615384615385	0.11538461538461539	0.5838461538461539
infection_study_01	B_lineage	28	Plasma Cell	3	26	0.43429102031898625	0.6153846153846154	0.6153846153846154	0.4817307692307693	0.2033653846153846	0.6	0.015384615384615441	0.015384615384615441	0.0	0.8461538461538461	0.2435897435897436	0.6153846153846154	0.07692307692307693	0.3076923076923077	0.9740768009457952	0.9615384615384616	0.5288461538461539	0.5769230769230769	0.20192307692307693	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0	0.015384615384615441
infection_study_01	B_lineage	3	Memory B Cell	1	363	0.597853397421892	0.597853397421892	0.5252092109367822	0.38239118457300275	0.0	0.38239118457300275	0.14281802636377944	0.14281802636377944	0.0	0.9917355371900827	0.38817931379914855	0.4793388429752066	0.08539944903581267	0.3333333333333333	1.1834814718463023	0.8126721763085399	0.334435261707989	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.9559228650137741	0.9559228650137741	0.8512396694214877	3.6497050787053773
infection_study_01	B_lineage	3	Naive B Cell	2	363	0.898314033937805	0.898314033937805	0.7107438016528925	0.3290633608815427	0.05220385674931129	0.38126721763085397	0.32947658402203855	0.32947658402203855	0.0	0.9917355371900827	0.5423936333027242	0.6115702479338843	0.35537190082644626	0.5950413223140496	0.7338796676861173	0.7024793388429752	0.28236914600550966	0.1487603305785124	0.050505050505050504	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.1928374655647383	0.16804407713498623	0.14600550964187328	0.9812672176308541
infection_study_01	B_lineage	3	Plasma Cell	3	363	0.620839705775253	0.6694214876033058	0.6839821646881765	0.4847520661157025	0.21136363636363636	0.6	0.08398216468817654	0.08398216468817654	0.0	0.8650137741046832	0.197122742577288	0.6694214876033058	0.24242424242424243	0.4462809917355372	1.058242708339483	0.9889807162534435	0.4951790633608816	0.6170798898071626	0.174931129476584	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0027548209366391185	0.08728794981214348
infection_study_01	B_lineage	4	Naive B Cell	1	348	0.9684291020318987	0.9971264367816092	1.0	0.23510057471264367	0.05129310344827586	0.28639367816091954	0.7136063218390805	0.7136063218390805	0.0	1.0	0.8726053639846744	0.9971264367816092	0.9798850574712644	0.9913793103448276	1.1891006965021418	0.5201149425287356	0.1702586206896552	0.14655172413793102	0.04885057471264368	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.9798850574712644	0.9770114942528736	0.9540229885057471	4.403261494252874
infection_study_01	B_lineage	4	Memory B Cell	2	348	0.24362755808025635	0.3667711598746081	0.23275862068965517	0.5	0.0	0.5	0.0	0.0	0.0	0.9913793103448276	0.3667711598746081	0.23275862068965517	0.017241379310344827	0.12931034482758622	0.5871194037456127	0.9971264367816092	0.6695402298850575	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.14080459770114942	0.14080459770114942	0.04597701149425287	0.42126436781609194
infection_study_01	B_lineage	4	Plasma Cell	3	348	0.4938733522685893	0.5574712643678161	0.5574712643678161	0.4957471264367816	0.2293103448275862	0.6	0.0	0.0	0.0	0.6781609195402298	0.12420178799489144	0.5574712643678161	0.1781609195402299	0.3103448275862069	0.8838730282549672	0.9885057471264368	0.5459770114942528	0.6666666666666666	0.19540229885057472	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0	0.0
infection_study_01	B_lineage	5	Naive B Cell	1	328	0.961692520573884	1.0	1.0	0.16597560975609757	0.08795731707317073	0.25393292682926827	0.7460670731707317	0.7460670731707317	0.0	1.0	0.8692411924119241	1.0	0.9908536585365854	0.9939024390243902	1.1924934741114266	0.375	0.10670731707317074	0.25	0.08638211382113821	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	1.0	1.0	1.0	4.5460670731707316
infection_study_01	B_lineage	5	Memory B Cell	2	328	0.24362755808025635	0.3616962305986696	0.24695121951219512	0.5	0.0	0.5	0.0	0.0	0.0	1.0	0.3616962305986696	0.24695121951219512	0.0	0.23780487804878048	0.6214446529772064	1.0	0.6298780487804878	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.003048780487804878	0.003048780487804878	0.0	0.007926829268292683
infection_study_01	B_lineage	5	Plasma Cell	3	328	0.3277711018862428	0.5	0.5	0.49368902439024387	0.22888719512195124	0.6	0.0	0.0	0.0	0.551829268292683	0.08739837398373984	0.5	0.12195121951219512	0.2804878048780488	0.7943578339816263	1.0	0.5167682926829268	0.6707317073170732	0.18445121951219512	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0	0.0
infection_study_01	B_lineage	6	Memory B Cell	1	318	0.6795071371349501	0.6795071371349501	0.7955255089280604	0.3890943396226415	0.0	0.3890943396226415	0.4064311693054189	0.4064311693054189	0.0	1.0	0.44511149228130353	0.6477987421383647	0.17295597484276728	0.5251572327044025	1.5909070671587828	0.8553459119496856	0.2911949685534591	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		1.0	1.0	0.9937106918238994	4.1988839994940985
infection_study_01	B_lineage	6	Plasma Cell	2	318	0.7822081421600757	0.8647798742138365	0.9554113673958085	0.49055031446540875	0.24504716981132074	0.6	0.3554113673958085	0.3554113673958085	0.0	0.9716981132075472	0.28651292802236195	0.8647798742138365	0.4056603773584906	0.7012578616352201	1.3625259727278876	0.9937106918238994	0.5133647798742138	0.710691823899371	0.21226415094339623	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0	0.3554113673958085
infection_study_01	B_lineage	6	Naive B Cell	3	318	0.4237582841744957	0.48951781970649894	0.36163522012578614	0.4392924528301887	0.03191823899371069	0.4712106918238994	0.0	0.0	0.0	1.0	0.48951781970649894	0.36163522012578614	0.1289308176100629	0.3553459119496855	0.4387847274752114	0.9025157232704403	0.4378930817610063	0.09119496855345911	0.030398322851153042	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.012578616352201259	0.009433962264150943	0.006289308176100629	0.03710691823899371
infection_study_01	B_lineage	7	Memory B Cell	1	309	0.9544461437622898	0.9544461437622898	1.0	0.2957669902912621	0.0	0.2957669902912621	0.7042330097087379	0.7042330097087379	0.0	1.0	0.5857605177993528	0.86084142394822	0.47249190938511326	0.6796116504854369	2.1061575326673747	0.6666666666666666	0.19288025889967636	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		1.0	1.0	1.0	4.504233009708738
infection_study_01	B_lineage	7	Plasma Cell	2	309	0.6974910785813123	0.7799352750809061	0.8666552504863494	0.4996116504854369	0.28822815533980584	0.6	0.2666552504863494	0.2666552504863494	0.0	0.9773462783171522	0.31715210355987056	0.7799352750809061	0.4045307443365696	0.49514563106796117	1.2303750472528405	1.0	0.5436893203883495	0.8220064724919094	0.27750809061488674	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0	0.2666552504863494
infection_study_01	B_lineage	7	Naive B Cell	3	309	0.4237582841744957	0.5170801869830997	0.21035598705501618	0.45800970873786406	0.11245954692556634	0.5704692556634304	0.0	0.0	0.0	1.0	0.5170801869830997	0.21035598705501618	0.03559870550161812	0.1941747572815534	0.26017136291533544	0.919093851132686	0.494336569579288	0.313915857605178	0.12189859762675298	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.009708737864077669	0.009708737864077669	0.0	0.02524271844660194
infection_study_01	B_lineage	8	Memory B Cell	1	309	0.9474546646274853	0.9474546646274853	1.0	0.4798058252427185	0.0	0.4798058252427185	0.5201941747572816	0.5201941747572816	0.0	0.9967637540453075	0.540453074433657	0.8576051779935275	0.5307443365695793	0.656957928802589	2.098330569448127	0.9741100323624595	0.4983818770226537	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.9773462783171522	0.9773462783171522	0.9288025889967637	4.175857605177994
infection_study_01	B_lineage	8	Naive B Cell	2	309	0.9230755225402374	0.9514563106796117	1.0	0.41993527508090617	0.15857605177993528	0.5785113268608415	0.4214886731391585	0.4214886731391585	0.0	0.9967637540453075	0.6828478964401294	0.9514563106796117	0.8090614886731392	0.9514563106796117	1.135178590226421	0.8446601941747572	0.4498381877022654	0.44660194174757284	0.16396979503775622	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	0.13915857605177995	0.13915857605177995	0.07119741100323625	0.8687378640776698
infection_study_01	B_lineage	8	Plasma Cell	3	309	0.5000364139538271	0.6472491909385113	0.6531761731444388	0.49482200647249197	0.30594660194174755	0.6	0.05317617314443879	0.05317617314443879	0.0	0.919093851132686	0.23912261776339447	0.6472491909385113	0.2168284789644013	0.3365695792880259	1.02370792882371	0.9967637540453075	0.5275080906148868	0.8770226537216829	0.28559870550161814	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0	0.05317617314443879
infection_study_01	B_lineage	9	Naive B Cell	1	302	0.9571043623916685	1.0	1.0	0.35413907284768215	0.10894039735099337	0.4630794701986755	0.5369205298013244	0.5369205298013244	0.0	1.0	0.8130978660779985	1.0	1.0	1.0	1.1924934741114266	0.7814569536423841	0.2599337748344371	0.31125827814569534	0.10375275938189844	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21	1.0	0.9735099337748344	0.9966887417218543	4.306456953642384
infection_study_01	B_lineage	9	Memory B Cell	2	302	0.24362755808025635	0.36423841059602646	0.31788079470198677	0.5	0.0	0.5	0.0	0.0	0.0	1.0	0.36423841059602646	0.31788079470198677	0.009933774834437087	0.304635761589404	0.7929900744129226	1.0	0.7562913907284768	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN		0.13245033112582782	0.13245033112582782	0.0033112582781456954	0.3483443708609272
infection_study_01	B_lineage	9	Plasma Cell	3	302	0.7317884713422184	0.8178807947019867	0.8902502039541718	0.49382450331125827	0.2766556291390728	0.6	0.2902502039541718	0.2902502039541718	0.0	0.8344370860927153	0.14863870493009568	0.8178807947019867	0.34105960264900664	0.5860927152317881	1.2894776370087404	1.0	0.517384105960265	0.804635761589404	0.23509933774834438	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0	0.0	0.0	0.2902502039541718
