study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_01	T_NK_lineage	10	CD4 T Effector Memory	2	852	0.7361126283591872	0.7361126283591872	0.6373239436619719	0.3928579812206573	0.11606514084507041	0.5089231220657278	0.1284008215962441	0.1284008215962441	0.0	1.0	0.5932446531038081	0.6373239436619719	0.2805164319248826	0.45539906103286387	0.7513766180734875	0.82981220657277	0.352406103286385	0.3368544600938967	0.10005868544600939	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1	0.9753521126760564	0.0	0.1784037558685446	1.9030487089201877
infection_study_01	T_NK_lineage	10	CD8 Naive / T Central Memory	3	852	0.7587029349646786	0.8110328638497653	0.8653020826760838	0.15001760563380281	0.1283450704225352	0.278362676056338	0.5869394066197458	0.5869394066197458	0.0	1.0	0.5579029733959311	0.8110328638497653	0.40375586854460094	0.6056338028169014	1.217076875305274	0.3368544600938967	0.10005868544600939	0.2852112676056338	0.2852112676056338	NKG7;GNLY;GZMB;PRF1	CD4	0.04342723004694836	0.0	0.0	0.6564229746948631
infection_study_01	T_NK_lineage	10	CD8 Cytotoxic / T Effector Memory	4	852	0.19699038671618965	0.3744131455399061	0.3744131455399061	0.3951056338028169	0.014084507042253521	0.4091901408450704	0.0	0.0	0.0	0.9964788732394366	0.3149807938540333	0.3744131455399061	0.09976525821596244	0.21244131455399062	0.4551926473276408	0.8321596244131455	0.35856807511737093	0.03755868544600939	0.018779342723004695	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.1068075117370892	0.0	0.0	0.17089201877934274
infection_study_01	T_NK_lineage	10	MAIT Cell	5	852	0.37886898259413004	0.4874245472837022	0.3626760563380282	0.10595070422535212	0.10475352112676056	0.2107042253521127	0.1519718309859155	0.1519718309859155	0.0	1.0	0.4874245472837022	0.3626760563380282	0.005868544600938967	0.36032863849765256	0.8394527578127583	0.215962441314554	0.10856807511737089	0.29460093896713613	0.1091549295774648	MS4A1;LST1	NKG7;GNLY;GZMB	0.005868544600938967	0.005868544600938967	0.0	0.1672300469483568
infection_study_01	T_NK_lineage	10	Treg	6	852	0.4674095113247396	0.4674095113247396	0.19215684690465526	0.17507042253521127	0.3191021126760563	0.4941725352112676	0.0	0.0	0.0	0.9953051643192489	0.25434272300469485	0.1056338028169014	0.005868544600938967	0.05868544600938967	1.3460921763510154	0.3873239436619718	0.1267605633802817	0.7852112676056338	0.556924882629108	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7	0.017605633802816902	0.017605633802816902	0.009389671361502348	0.05704225352112677
infection_study_01	T_NK_lineage	10	NK Cell	7	852	0.183362464496395	0.29107981220657275	0.29107981220657275	0.5	0.08794014084507043	0.5879401408450704	0.0	0.0	0.0	0.47300469483568075	0.07731807511737089	0.29107981220657275	0.03169014084507042	0.21244131455399062	0.36780757387221913	0.9964788732394366	0.5955399061032863	0.20657276995305165	0.17312206572769953	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B	0.0011737089201877935	0.0011737089201877935	0.0	0.003051643192488263
infection_study_01	T_NK_lineage	10	ydT Cell	8	852	0.3500837520938023	0.3500837520938023	0.13849765258215962	0.10595070422535212	0.10633802816901407	0.2122887323943662	0.0	0.0	0.0	0.9964788732394366	0.3380281690140845	0.13849765258215962	0.011737089201877934	0.10093896713615023	0.24501261857953344	0.215962441314554	0.10856807511737089	0.2793427230046948	0.15023474178403756	MS4A1;LST1	NKG7;GNLY	0.0	0.0	0.0	0.0
infection_study_01	T_NK_lineage	11	CD8 Cytotoxic / T Effector Memory	1	851	0.7056478042385842	0.9988249118683902	1.0	0.24376028202115158	0.261662749706228	0.5054230317273796	0.49457696827262043	0.49457696827262043	0.0	1.0	0.7723533810490332	0.9988249118683902	0.882491186839013	0.9988249118683902	1.1945733064838064	0.5475910693301997	0.16216216216216217	0.6686251468860165	0.40716803760282017	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.9988249118683902	0.0	0.0	2.0926968272620448
infection_study_01	T_NK_lineage	11	CD8 Naive / T Central Memory	2	851	0.88686184545918	0.9142185663924794	1.0	0.5	0.004759106933019977	0.50475910693302	0.49524089306698005	0.49524089306698005	0.0	0.9941245593419507	0.5050267658963311	0.9142185663924794	0.43478260869565216	0.8260869565217391	1.370036565418051	0.9988249118683902	0.6110458284371327	0.010575793184488837	0.010575793184488837	NKG7;GNLY;GZMB;PRF1	CD4	0.0	0.0	0.0	0.49524089306698005
infection_study_01	T_NK_lineage	11	NK Cell	3	851	0.6925934017915665	0.9988249118683902	1.0	0.4951210340775558	0.37262044653348997	0.6	0.4	0.4	0.0	0.9988249118683902	0.5057285546415982	0.9988249118683902	0.7168037602820212	0.9988249118683902	1.2324089103708677	0.9917743830787309	0.5374853113983548	0.8601645123384254	0.763807285546416	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B	0.022326674500587545	0.022326674500587545	0.0	0.45804935370152766
infection_study_01	T_NK_lineage	11	ydT Cell	4	851	0.7844293933435292	0.7844293933435292	0.7782184669126748	0.04312573443008225	0.4002056404230317	0.44333137485311397	0.33488709205956085	0.33488709205956085	0.0	0.9905992949471211	0.4590677634155895	0.7250293772032902	0.14218566392479437	0.6568742655699178	1.2127563588375387	0.08695652173913043	0.045828437132784956	0.9988249118683902	0.6703877790834313	MS4A1;LST1	NKG7;GNLY	0.045828437132784956	0.045828437132784956	0.0	0.4540410286048018
infection_study_01	T_NK_lineage	11	CD4 T Effector Memory	5	851	0.8683453499380963	1.0	1.0	0.23498824911868388	0.3913043478260869	0.6	0.4	0.4	0.0	1.0	0.5851938895417157	1.0	0.717978848413631	0.9976498237367802	1.172350245475409	0.5311398354876615	0.15070505287896593	0.9988249118683902	0.6110458284371327	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1	0.0035252643948296123	0.0	0.010575793184488837	0.41833137485311406
infection_study_01	T_NK_lineage	11	MAIT Cell	6	851	0.37886898259413004	0.3810642941077725	0.32314923619271446	0.04312573443008225	0.3906580493537015	0.4337837837837838	0.0	0.0	0.0	0.9905992949471211	0.3810642941077725	0.32314923619271446	0.0	0.32314923619271446	0.7504186017025078	0.08695652173913043	0.045828437132784956	0.9988249118683902	0.6067371719545632	MS4A1;LST1	NKG7;GNLY;GZMB	0.004700352526439483	0.0011750881316098707	0.0	0.008695652173913044
infection_study_01	T_NK_lineage	11	CD4 Naive / T Central Memory	7	851	0.442493263418542	0.5193889541715628	0.5489579169444339	0.48709753231492364	0.37262044653348997	0.6	0.0	0.0	0.0	0.9905992949471211	0.3319623971797885	0.5193889541715628	0.04230317273795535	0.5017626321974148	1.1182758510914843	0.9988249118683902	0.48883666274970616	0.8601645123384254	0.763807285546416	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8A;CD8B	0.0	0.0	0.0011750881316098707	0.0014101057579318447
infection_study_01	T_NK_lineage	11	Treg	8	851	0.4674095113247396	0.4674095113247396	0.021151586368977675	0.5	0.19670975323149234	0.6	0.0	0.0	0.0	0.9858989424206815	0.21727379553466508	0.021151586368977675	0.0	0.0199764982373678	0.3626353684709463	0.9988249118683902	0.6615746180963572	0.5170387779083431	0.2773207990599295	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7	0.0	0.0	0.0	0.0
infection_study_01	T_NK_lineage	12	MAIT Cell	1	695	0.9347826086956522	0.9347826086956522	1.0	0.08766906474820144	0.4117985611510791	0.4994676258992805	0.5005323741007195	0.5005323741007195	0.0	0.9985611510791367	0.5525179856115108	0.9007194244604316	0.10071942446043165	0.897841726618705	2.0513953592004524	0.17697841726618704	0.09280575539568345	0.9971223021582734	0.7510791366906474	MS4A1;LST1	NKG7;GNLY;GZMB	0.9093525179856116	0.3597122302158273	0.0	2.3152086330935253
infection_study_01	T_NK_lineage	12	CD8 Cytotoxic / T Effector Memory	2	695	0.6891704901318185	0.9971223021582734	1.0	0.2742877697841727	0.2911510791366906	0.5654388489208633	0.43456115107913673	0.43456115107913673	0.0	1.0	0.694179202092871	0.9971223021582734	0.7769784172661871	0.99568345323741	1.192557206279363	0.6172661870503597	0.1805755395683453	0.7424460431654676	0.45611510791366905	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.6402877697841727	0.0	0.0	1.459021582733813
infection_study_01	T_NK_lineage	12	NK Cell	3	695	0.725220304420654	0.9971223021582734	1.0	0.49379568345323743	0.07553956834532374	0.5693352517985611	0.43066474820143885	0.43066474820143885	0.0	0.9985611510791367	0.5974820143884892	0.9971223021582734	0.8661870503597122	0.99568345323741	1.230328954421182	0.9942446043165467	0.5271942446043165	0.19424460431654678	0.11510791366906474	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B	0.23453237410071942	0.22877697841726619	0.0	1.0346935251798561
infection_study_01	T_NK_lineage	12	ydT Cell	4	695	0.9715242881072027	0.9715242881072027	1.0	0.08766906474820144	0.42582733812949636	0.5134964028776978	0.4865035971223022	0.4865035971223022	0.0	0.9985611510791367	0.6729016786570744	0.939568345323741	0.7309352517985611	0.7525179856115108	1.5667333642145098	0.17697841726618704	0.09280575539568345	0.9971223021582734	0.8446043165467625	MS4A1;LST1	NKG7;GNLY	0.14964028776978416	0.14964028776978416	0.0	0.8755683453237411
infection_study_01	T_NK_lineage	12	CD4 T Effector Memory	5	695	0.9500582623261233	0.9985611510791367	1.0	0.26762589928057556	0.40769784172661866	0.6	0.4	0.4	0.0	1.0	0.7336530775379697	0.9985611510791367	0.8057553956834532	0.99568345323741	1.1706801119253334	0.60431654676259	0.1726618705035971	0.9985611510791367	0.7208633093525179	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1	0.02877697841726619	0.0	0.015827338129496403	0.4650359712230216
infection_study_01	T_NK_lineage	12	CD8 Naive / T Central Memory	6	695	0.6415774524797903	0.6575539568345323	0.6575539568345323	0.5	0.006474820143884892	0.5064748201438849	0.15107913669064743	0.15107913669064743	0.0	0.9985611510791367	0.44572342126298964	0.6575539568345323	0.14388489208633093	0.5611510791366906	0.9895639013428228	0.9985611510791367	0.7208633093525179	0.014388489208633094	0.014388489208633094	NKG7;GNLY;GZMB;PRF1	CD4	0.0	0.0	0.0	0.15107913669064743
infection_study_01	T_NK_lineage	12	CD4 Naive / T Central Memory	7	695	0.7775653630471197	0.7775653630471197	0.6545498403668001	0.5	0.07553956834532374	0.5755395683453237	0.07901027202147637	0.07901027202147637	0.0	0.9985611510791367	0.439136690647482	0.5884892086330935	0.0460431654676259	0.5611510791366906	1.2642425269348263	0.9985611510791367	0.5772661870503596	0.19424460431654678	0.11510791366906474	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8A;CD8B	0.014388489208633094	0.0	0.0	0.10203185475528932
infection_study_01	T_NK_lineage	12	Treg	8	695	0.4674095113247396	0.4674095113247396	0.017266187050359712	0.5	0.2214388489208633	0.6	0.0	0.0	0.0	0.9942446043165467	0.2066187050359712	0.017266187050359712	0.0014388489208633094	0.012949640287769784	0.3174054659910224	0.9971223021582734	0.6089928057553956	0.5827338129496403	0.3107913669064748	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7	0.0	0.0	0.0	0.0
infection_study_01	T_NK_lineage	13	CD8 Cytotoxic / T Effector Memory	1	692	0.6639629305950041	0.7052023121387283	1.0	0.28446531791907514	0.1761199421965318	0.46058526011560696	0.539414739884393	0.539414739884393	0.0	0.9898843930635838	0.5588544403573305	0.7052023121387283	0.5505780346820809	0.6170520231213873	0.8468878799137773	0.6026011560693642	0.25216763005780346	0.4263005780346821	0.32153179190751446	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.45809248554913296	0.0	0.0	1.2723627167630058
infection_study_01	T_NK_lineage	13	CD4 Naive / T Central Memory	2	692	0.79801179812104	0.79801179812104	0.6694895714420693	0.3393063583815029	0.16658236994219652	0.5058887283236995	0.16360084311836987	0.16360084311836987	0.0	0.934971098265896	0.44508670520231214	0.5982658959537572	0.25	0.4638728323699422	1.2848947019532484	0.6661849710982659	0.39161849710982655	0.38872832369942195	0.33309248554913296	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8A;CD8B	0.31213872832369943	0.0	0.31358381502890176	1.0393233864709712
infection_study_01	T_NK_lineage	13	NK Cell	3	692	0.6550050979535358	0.6550050979535358	0.9710982658959537	0.4512485549132948	0.16658236994219652	0.6	0.37109826589595374	0.37109826589595374	0.0	0.703757225433526	0.42124277456647397	0.6546242774566474	0.48554913294797686	0.6170520231213873	0.8119237262582879	0.9104046242774566	0.4786127167630057	0.38872832369942195	0.33309248554913296	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B	0.2398843930635838	0.22832369942196531	0.0	0.9832369942196532
infection_study_01	T_NK_lineage	13	CD4 T Effector Memory	4	692	0.7625901245357221	0.8872832369942196	0.8976620051009381	0.281235549132948	0.27165823699421965	0.5528937861271677	0.3447682189737704	0.3447682189737704	0.0	0.9956647398843931	0.5260115606936417	0.8872832369942196	0.31647398843930635	0.8395953757225434	1.041515072426874	0.596820809248555	0.24747109826589594	0.661849710982659	0.48735549132947975	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1	0.23121387283236994	0.0	0.05635838150289017	0.7823404733090306
infection_study_01	T_NK_lineage	13	CD8 Naive / T Central Memory	5	692	0.7878796154686476	0.7878796154686476	0.7618445923222184	0.358721098265896	0.0578757225433526	0.4165968208092486	0.34524777151296976	0.34524777151296976	0.0	0.9479768786127167	0.468529222864483	0.7355491329479769	0.33670520231213874	0.4638728323699422	1.1051818374969662	0.661849710982659	0.48735549132947975	0.12861271676300579	0.12861271676300579	NKG7;GNLY;GZMB;PRF1	CD4	0.046242774566473986	0.0	0.0	0.41923621081932816
infection_study_01	T_NK_lineage	13	ydT Cell	6	692	0.3500837520938023	0.4595375722543353	0.4595375722543353	0.07270231213872833	0.27420520231213874	0.3469075144508671	0.11263005780346819	0.11263005780346819	0.0	0.9523121387283237	0.36897880539499034	0.4595375722543353	0.1531791907514451	0.28901734104046245	0.7747100920390756	0.14739884393063585	0.07586705202312138	0.6473988439306358	0.5332369942196532	MS4A1;LST1	NKG7;GNLY	0.005780346820809248	0.005780346820809248	0.0	0.12765895953757223
infection_study_01	T_NK_lineage	13	Treg	7	692	0.4674095113247396	0.4674095113247396	0.10118938229924299	0.37026734104046244	0.2245664739884393	0.5948338150289018	0.0	0.0	0.0	0.930635838150289	0.20852601156069364	0.08236994219653179	0.005780346820809248	0.05491329479768786	1.0752777604108448	0.7052023121387283	0.46495664739884396	0.5606936416184971	0.37572254335260113	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7	0.030346820809248554	0.030346820809248554	0.01300578034682081	0.09450867052023121
infection_study_01	T_NK_lineage	13	MAIT Cell	8	692	0.37886898259413004	0.379851362510322	0.3583815028901734	0.07270231213872833	0.26878612716763006	0.3414884393063584	0.016893063583814982	0.016893063583814982	0.0	0.9739884393063584	0.379851362510322	0.3583815028901734	0.001445086705202312	0.3583815028901734	0.8297792768523767	0.14739884393063585	0.07586705202312138	0.6473988439306358	0.4971098265895954	MS4A1;LST1	NKG7;GNLY;GZMB	0.023121387283236993	0.02023121387283237	0.0	0.07411849710982654
infection_study_01	T_NK_lineage	14	CD8 Cytotoxic / T Effector Memory	1	687	0.7171181996941228	0.9941775836972343	1.0	0.2222416302765648	0.24213973799126637	0.46438136826783116	0.5356186317321688	0.5356186317321688	0.0	0.9985443959243085	0.7811300780733095	0.9941775836972343	0.8602620087336245	0.9912663755458515	1.1890702958875958	0.4963609898107715	0.15283842794759828	0.6128093158660844	0.388646288209607	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.9781659388646288	0.0	0.0	2.100684133915575
infection_study_01	T_NK_lineage	14	CD4 T Effector Memory	2	687	0.9151736945597553	0.9985443959243085	1.0	0.21771470160116446	0.3925218340611354	0.6	0.4	0.4	0.0	1.0	0.6513019569788129	0.9985443959243085	0.6448326055312955	0.9985443959243085	1.1706606634997139	0.4890829694323144	0.1448326055312955	0.9956331877729258	0.6255458515283843	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1	0.06550218340611354	0.0	0.010189228529839884	0.5170305676855895
infection_study_01	T_NK_lineage	14	NK Cell	3	687	0.6952516204209453	0.992721979621543	1.0	0.5	0.32751091703056767	0.6	0.4	0.4	0.0	0.9970887918486172	0.5271106259097526	0.992721979621543	0.7205240174672489	0.9912663755458515	1.2249533965429287	0.9956331877729258	0.5822416302765647	0.7467248908296943	0.6899563318777293	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B	0.036390101892285295	0.026200873362445413	0.0	0.4844250363901019
infection_study_01	T_NK_lineage	14	CD8 Naive / T Central Memory	4	687	0.880544024470177	0.880544024470177	0.9048446400141141	0.5	0.03406113537117904	0.534061135371179	0.3707835046429351	0.3707835046429351	0.0	0.9985443959243085	0.52466440239366	0.8398835516739447	0.3726346433770015	0.7292576419213974	1.2598443533606778	0.9956331877729258	0.6255458515283843	0.07569141193595343	0.07569141193595343	NKG7;GNLY;GZMB;PRF1	CD4	0.0	0.0	0.0	0.3707835046429351
infection_study_01	T_NK_lineage	14	ydT Cell	5	687	0.7637553710581895	0.7637553710581895	0.675221775181502	0.05935953420669578	0.4013100436681223	0.46066957787481805	0.2145521973066839	0.2145521973066839	0.0	0.9970887918486172	0.46045608927704995	0.6521106259097526	0.14847161572052403	0.5516739446870451	1.0924445970869978	0.12081513828238719	0.0611353711790393	0.992721979621543	0.6899563318777293	MS4A1;LST1	NKG7;GNLY	0.010189228529839884	0.010189228529839884	0.0	0.2410441914842676
infection_study_01	T_NK_lineage	14	MAIT Cell	6	687	0.37886898259413004	0.43065086296527344	0.38573508005822416	0.05935953420669578	0.3941048034934498	0.45346433770014555	0.0	0.0	0.0	0.9985443959243085	0.43065086296527344	0.38573508005822416	0.00727802037845706	0.38573508005822416	0.8913932050864382	0.12081513828238719	0.0611353711790393	0.992721979621543	0.6419213973799127	MS4A1;LST1	NKG7;GNLY;GZMB	0.08733624454148471	0.03784570596797671	0.0	0.17758369723435224
infection_study_01	T_NK_lineage	14	CD4 Naive / T Central Memory	7	687	0.6415592455028767	0.6415592455028767	0.5538064311350048	0.4885007278020378	0.32751091703056767	0.6	0.0	0.0	0.0	0.9985443959243085	0.3778748180494905	0.5225618631732168	0.07278020378457059	0.4294032023289665	1.1249782718471517	0.9956331877729258	0.5007278020378456	0.7467248908296943	0.6899563318777293	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8A;CD8B	0.002911208151382824	0.0	0.001455604075691412	0.006404657933042213
infection_study_01	T_NK_lineage	14	Treg	8	687	0.4674095113247396	0.4674095113247396	0.042212518195050945	0.5	0.18056768558951963	0.6	0.0	0.0	0.0	0.9970887918486172	0.22867540029112082	0.042212518195050945	0.0	0.040756914119359534	0.6078055078862317	0.9941775836972343	0.6637554585152838	0.47161572052401746	0.26055312954876275	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7	0.001455604075691412	0.001455604075691412	0.0	0.0037845705967976713
infection_study_01	T_NK_lineage	15	NK Cell	1	670	0.9046409584152647	1.0	1.0	0.3026388059701493	0.05026119402985075	0.35290000000000005	0.6471	0.6471	0.0	1.0	0.9595149253731343	1.0	0.9940298507462687	1.0	1.2338444311107204	0.6880597014925374	0.18716417910447763	0.1328358208955224	0.06940298507462686	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B	0.991044776119403	0.9373134328358209	0.0	3.170085074626866
infection_study_01	T_NK_lineage	15	CD8 Cytotoxic / T Effector Memory	2	670	0.8617726312723035	1.0	1.0	0.08376119402985076	0.4327611940298507	0.5165223880597014	0.4834776119402986	0.4834776119402986	0.0	1.0	0.6959294436906377	1.0	0.9731343283582089	1.0	1.1959647559794255	0.191044776119403	0.05074626865671642	0.9850746268656716	0.9149253731343283	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.19850746268656716	0.0	0.0	0.8010895522388061
infection_study_01	T_NK_lineage	15	CD4 T Effector Memory	3	670	0.7912843201514821	0.9761194029850746	1.0	0.08246268656716417	0.4458582089552239	0.528320895522388	0.47167910447761197	0.47167910447761197	0.0	1.0	0.38673300165837476	0.9761194029850746	0.07313432835820896	0.9746268656716418	1.1446310140174414	0.1880597014925373	0.05	1.0	0.9723880597014924	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1	0.0014925373134328358	0.0	0.0	0.4740671641791045
infection_study_01	T_NK_lineage	15	ydT Cell	4	670	0.8432606874954482	0.8432606874954482	0.9410344623163103	0.050462686567164176	0.44798507462686565	0.49844776119402984	0.44258670112228043	0.44258670112228043	0.0	0.9208955223880597	0.2975124378109453	0.8402985074626865	0.2417910447761194	0.8014925373134328	1.402943819414495	0.10298507462686567	0.05149253731343284	1.0	0.9865671641791045	MS4A1;LST1	NKG7;GNLY	0.008955223880597015	0.008955223880597015	0.0	0.46587028321183266
infection_study_01	T_NK_lineage	15	MAIT Cell	5	670	0.822322664044862	0.822322664044862	0.7518317840432323	0.050462686567164176	0.4470149253731343	0.4974776119402985	0.25435417210293376	0.25435417210293376	0.0	0.8701492537313433	0.1997867803837953	0.6373134328358209	0.0014925373134328358	0.6373134328358209	1.4580734048296453	0.10298507462686567	0.05149253731343284	1.0	0.9800995024875622	MS4A1;LST1	NKG7;GNLY;GZMB	0.0029850746268656717	0.0014925373134328358	0.0	0.26062282881935167
infection_study_01	T_NK_lineage	15	CD4 Naive / T Central Memory	6	670	0.12324302672784211	0.16716417910447762	0.16716417910447762	0.5	0.05026119402985075	0.5502611940298507	0.0	0.0	0.0	0.8029850746268656	0.1291044776119403	0.16716417910447762	0.007462686567164179	0.1417910447761194	0.37423981291981817	1.0	0.777910447761194	0.1328358208955224	0.06940298507462686	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8A;CD8B	0.0	0.0	0.0	0.0
infection_study_01	T_NK_lineage	15	CD8 Naive / T Central Memory	7	670	0.2781024688660695	0.2781024688660695	0.2537313432835821	0.5	0.00335820895522388	0.5033582089552239	0.0	0.0	0.0	0.8283582089552238	0.14610281923714757	0.2537313432835821	0.03134328358208955	0.1417910447761194	0.3909481987098371	1.0	0.9723880597014924	0.007462686567164179	0.007462686567164179	NKG7;GNLY;GZMB;PRF1	CD4	0.0	0.0	0.0	0.0
infection_study_01	T_NK_lineage	15	Treg	8	670	0.4674095113247396	0.4674095113247396	0.0014925373134328358	0.5	0.06134328358208954	0.5613432835820895	0.0	0.0	0.0	0.7611940298507462	0.10985074626865673	0.0014925373134328358	0.0	0.0014925373134328358	0.13378453520662828	1.0	0.7649253731343283	0.1626865671641791	0.08358208955223881	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7	0.0	0.0	0.0	0.0
infection_study_01	T_NK_lineage	16	CD8 Cytotoxic / T Effector Memory	1	605	0.7781115723545262	1.0	1.0	0.16091735537190083	0.31983471074380165	0.4807520661157025	0.5192479338842975	0.5192479338842975	0.0	1.0	0.846130728775357	1.0	0.8809917355371901	0.996694214876033	1.1959647559794255	0.36198347107438017	0.10619834710743802	0.7917355371900826	0.5487603305785124	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.996694214876033	0.0	0.0	2.1139586776859502
infection_study_01	T_NK_lineage	16	CD4 T Effector Memory	2	605	0.8186949238948364	0.9983471074380166	1.0	0.15596694214876036	0.4055578512396694	0.5615247933884298	0.43847520661157025	0.43847520661157025	0.0	1.0	0.5472910927456381	0.9983471074380166	0.3768595041322314	0.9983471074380166	1.170431662306314	0.35206611570247937	0.10082644628099173	0.9983471074380166	0.7070247933884297	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1	0.01818181818181818	0.0	0.003305785123966942	0.47153305785123967
infection_study_01	T_NK_lineage	16	CD8 Naive / T Central Memory	3	605	0.9003168013982958	0.9003168013982958	0.9770453418660039	0.5	0.01785123966942149	0.5178512396694215	0.4591941021965824	0.4591941021965824	0.0	0.9983471074380166	0.5019283746556473	0.8925619834710744	0.26776859504132233	0.8479338842975207	1.3379334335797182	0.9983471074380166	0.7070247933884297	0.03966942148760331	0.03966942148760331	NKG7;GNLY;GZMB;PRF1	CD4	0.0	0.0	0.0	0.4591941021965824
infection_study_01	T_NK_lineage	16	ydT Cell	4	605	0.8215534192702644	0.8215534192702644	0.8771093365470778	0.04185123966942148	0.39929752066115703	0.44114876033057854	0.43596057621649925	0.43596057621649925	0.0	0.9983471074380166	0.48787878787878797	0.7950413223140496	0.16363636363636364	0.6826446280991736	1.328272056932113	0.08429752066115702	0.04462809917355372	0.996694214876033	0.6685950413223141	MS4A1;LST1	NKG7;GNLY	0.003305785123966942	0.003305785123966942	0.0	0.4445556175388133
infection_study_01	T_NK_lineage	16	NK Cell	5	605	0.7386934673366834	0.996694214876033	1.0	0.5	0.3908677685950413	0.6	0.4	0.4	0.0	0.9983471074380166	0.6088842975206612	0.996694214876033	0.7950413223140496	0.996694214876033	1.2298059909467052	1.0	0.6036363636363637	0.8892561983471075	0.8272727272727273	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B	0.013223140495867768	0.0049586776859504135	0.0	0.4261157024793389
infection_study_01	T_NK_lineage	16	MAIT Cell	6	605	0.37886898259413004	0.37886898259413004	0.18677685950413223	0.04185123966942148	0.3993388429752066	0.4411900826446281	0.0	0.0	0.0	0.996694214876033	0.35891381345926804	0.18677685950413223	0.0	0.18677685950413223	0.4432398448336319	0.08429752066115702	0.04462809917355372	0.9983471074380166	0.665564738292011	MS4A1;LST1	NKG7;GNLY;GZMB	0.003305785123966942	0.001652892561983471	0.0	0.006942148760330578
infection_study_01	T_NK_lineage	16	Treg	7	605	0.4674095113247396	0.4674095113247396	0.024793388429752067	0.5	0.11776859504132231	0.6	0.0	0.0	0.0	0.9950413223140496	0.2309090909090909	0.024793388429752067	0.0	0.021487603305785124	0.4050295572151298	1.0	0.7111570247933885	0.31074380165289256	0.16363636363636364	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7	0.001652892561983471	0.001652892561983471	0.0	0.004297520661157025
infection_study_01	T_NK_lineage	16	CD4 Naive / T Central Memory	8	605	0.3256681960527274	0.34049586776859503	0.34049586776859503	0.5	0.3908677685950413	0.6	0.0	0.0	0.0	0.996694214876033	0.31322314049586775	0.34049586776859503	0.026446280991735537	0.30578512396694213	0.7403839119505913	0.9983471074380166	0.5659504132231404	0.8892561983471075	0.8272727272727273	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8A;CD8B	0.0	0.0	0.0	0.0
infection_study_01	T_NK_lineage	17	CD8 Cytotoxic / T Effector Memory	1	584	0.8848317675333188	0.9965753424657534	1.0	0.17631849315068493	0.3102739726027397	0.48659246575342463	0.5134075342465754	0.5134075342465754	0.0	1.0	0.924346201743462	0.9965753424657534	0.9794520547945206	0.9965753424657534	1.191909538442536	0.3921232876712329	0.12414383561643835	0.7551369863013698	0.5582191780821918	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A	0.9948630136986302	0.0	0.0	2.105188356164384
