lineage	cluster	n_cells	chosen_label	accepted	score_margin	calibrated_cluster_confidence	marker_availability_alert	top_celltypist	top_azimuth_l2	top_panhuman_fine	top_marker	top_screfmapping
T_NK_lineage	8	1200	CD4 Naive / T Central Memory	True	2.168931923595403	0.8500000000000001	pass	CD4 Naive / T Central Memory:1076; Treg:65; CD4 T Effector Memory:24; CD8 Cytotoxic / T Effector Memory:21; NK Cell:5	CD4 Naive / T Central Memory:1070; CD8 Cytotoxic / T Effector Memory:53; Treg:43; CD8 Naive / T Central Memory:14; CD4 T Effector Memory:10	CD4 T Effector Memory:523; CD4 Naive / T Central Memory:369; Blood Cell:137; Treg:103; CD8 Cytotoxic / T Effector Memory:39	CD4 T Cell (ab):833; T Cell:339; NK Cell:15; CD8 T Cell (ab):8; Monocyte:3	CD4 Naive / T Central Memory:908; not_available:140; CD4 T Effector Memory:109; Treg:43
T_NK_lineage	9	1035	CD4 Naive / T Central Memory	True	3.200226456105006	0.8500000000000001	pass	CD4 Naive / T Central Memory:917; Treg:79; CD4 T Effector Memory:13; CD8 Cytotoxic / T Effector Memory:8; CD8 Naive / T Central Memory:7	CD4 Naive / T Central Memory:972; CD8 Naive / T Central Memory:29; Treg:15; CD8 Cytotoxic / T Effector Memory:15; T Cell:2	CD4 Naive / T Central Memory:512; CD4 T Effector Memory:204; Blood Cell:179; Treg:99; CD8 Naive / T Central Memory:22	CD4 T Cell (ab):629; T Cell:347; Monocyte:13; CD8 T Cell (ab):13; NK Cell:13	CD4 Naive / T Central Memory:871; not_available:112; Treg:32; CD4 T Effector Memory:20
T_NK_lineage	10	850	CD4 Naive / T Central Memory	True	3.389586661451886	0.8500000000000001	pass	CD4 Naive / T Central Memory:806; Treg:21; CD8 Naive / T Central Memory:11; CD8 Cytotoxic / T Effector Memory:9; NK Cell:1	CD4 Naive / T Central Memory:722; CD8 Naive / T Central Memory:75; Treg:28; CD8 Cytotoxic / T Effector Memory:18; ydT Cell:3	CD4 Naive / T Central Memory:638; CD4 T Effector Memory:62; Blood Cell:54; Treg:46; CD8 Naive / T Central Memory:28	CD4 T Cell (ab):515; T Cell:289; CD8 T Cell (ab):18; NK Cell:8; Plasma Cell:6	CD4 Naive / T Central Memory:704; not_available:101; Treg:29; CD4 T Effector Memory:16
T_NK_lineage	11	767	CD4 Naive / T Central Memory	True	0.6474908390225358	0.7550315671658617	pass	Treg:399; CD4 Naive / T Central Memory:307; CD8 Cytotoxic / T Effector Memory:42; NK Cell:10; CD4 T Effector Memory:4	CD4 Naive / T Central Memory:416; Treg:191; T Cell:92; CD8 Cytotoxic / T Effector Memory:43; CD8 Naive / T Central Memory:14	Treg:425; CD4 T Effector Memory:94; Blood Cell:91; CD8 Cytotoxic / T Effector Memory:65; CD4 Naive / T Central Memory:58	T Cell:519; CD4 T Cell (ab):209; NK Cell:16; CD8 T Cell (ab):12; B Cell:4	CD4 Naive / T Central Memory:304; Treg:239; not_available:165; CD4 T Effector Memory:59
T_NK_lineage	12	746	CD4 Naive / T Central Memory	True	0.204500639537017	0.6565675279873917	pass	CD4 Naive / T Central Memory:398; CD8 Cytotoxic / T Effector Memory:192; NK Cell:58; Blood Cell:34; Treg:30	CD8 Cytotoxic / T Effector Memory:363; CD4 Naive / T Central Memory:149; CD8 Naive / T Central Memory:115; ydT Cell:35; MAIT Cell:28	CD8 Cytotoxic / T Effector Memory:283; Blood Cell:201; CD4 Naive / T Central Memory:81; MAIT Cell:49; CD4 T Effector Memory:47	CD4 T Cell (ab):264; T Cell:256; CD8 T Cell (ab):112; NK Cell:102; Non-Classical Monocyte:5	not_available:530; CD4 T Effector Memory:110; CD4 Naive / T Central Memory:97; Treg:9
T_NK_lineage	13	707	CD8 Cytotoxic / T Effector Memory	True	1.1005916407862402	0.7338854146086429	pass	CD8 Cytotoxic / T Effector Memory:417; CD4 Naive / T Central Memory:136; NK Cell:119; Blood Cell:15; Treg:12	CD8 Cytotoxic / T Effector Memory:548; NK Cell:77; CD4 Naive / T Central Memory:39; ydT Cell:34; CD8 Naive / T Central Memory:3	CD8 Cytotoxic / T Effector Memory:402; Blood Cell:174; NK Cell:80; ydT Cell:22; Treg:8	NK Cell:288; T Cell:224; CD8 T Cell (ab):99; CD4 T Cell (ab):48; Non-Classical Monocyte:24	not_available:665; CD4 T Effector Memory:34; CD4 Naive / T Central Memory:8
T_NK_lineage	14	657	CD8 Cytotoxic / T Effector Memory	True	0.8609168539128906	0.7394294788310828	pass	CD8 Cytotoxic / T Effector Memory:404; NK Cell:151; CD4 Naive / T Central Memory:80; Blood Cell:7; Treg:6	CD8 Cytotoxic / T Effector Memory:490; NK Cell:126; ydT Cell:36; CD8 Naive / T Central Memory:3; CD4 Naive / T Central Memory:1	CD8 Cytotoxic / T Effector Memory:381; NK Cell:135; Blood Cell:122; ydT Cell:11; Treg:4	NK Cell:345; T Cell:183; CD8 T Cell (ab):102; CD4 T Cell (ab):16; Non-Classical Monocyte:11	not_available:650; CD4 T Effector Memory:7
T_NK_lineage	15	652	CD8 Cytotoxic / T Effector Memory	True	1.501354278323543	0.735711998967796	pass	CD8 Cytotoxic / T Effector Memory:415; CD4 Naive / T Central Memory:121; NK Cell:84; Blood Cell:14; Treg:11	CD8 Cytotoxic / T Effector Memory:562; NK Cell:45; ydT Cell:17; CD4 Naive / T Central Memory:10; CD8 Naive / T Central Memory:8	CD8 Cytotoxic / T Effector Memory:468; Blood Cell:112; NK Cell:51; Treg:7; ydT Cell:6	NK Cell:234; T Cell:232; CD8 T Cell (ab):140; CD4 T Cell (ab):25; Non-Classical Monocyte:13	not_available:627; CD4 T Effector Memory:23; CD4 Naive / T Central Memory:2
T_NK_lineage	16	590	NK Cell	True	1.8922386381195029	0.7289711560818721	pass	NK Cell:174; CD8 Cytotoxic / T Effector Memory:118; CD4 Naive / T Central Memory:103; T Cell:71; Treg:71	NK Cell:372; CD4 T Cell (ab):129; CD4 Naive / T Central Memory:43; CD8 Cytotoxic / T Effector Memory:38; ydT Cell:3	Lymphoid Cell:501; Blood Cell:37; NK Cell:31; CD8 Cytotoxic / T Effector Memory:18; Treg:2	NK Cell:275; T Cell:208; CD8 T Cell (ab):61; CD4 T Cell (ab):25; Monocyte:8	not_available:470; CD4 Naive / T Central Memory:87; CD4 T Effector Memory:21; Treg:12
T_NK_lineage	17	576	CD4 Naive / T Central Memory	True	2.885074585303996	0.8500000000000001	pass	CD4 Naive / T Central Memory:479; CD8 Cytotoxic / T Effector Memory:29; Treg:26; CD8 Naive / T Central Memory:12; NK Cell:11	CD4 Naive / T Central Memory:447; CD8 Cytotoxic / T Effector Memory:58; CD8 Naive / T Central Memory:52; Treg:9; ydT Cell:3	CD4 Naive / T Central Memory:272; Blood Cell:109; CD4 T Effector Memory:71; Treg:37; CD8 Cytotoxic / T Effector Memory:33	CD4 T Cell (ab):282; T Cell:201; Monocyte:31; Plasma Cell:21; NK Cell:18	CD4 Naive / T Central Memory:353; not_available:167; CD4 T Effector Memory:41; Treg:15
T_NK_lineage	18	569	CD4 Naive / T Central Memory	True	0.772166978812511	0.7228469323981971	pass	CD4 Naive / T Central Memory:315; CD8 Cytotoxic / T Effector Memory:110; NK Cell:80; Treg:23; Blood Cell:22	CD4 Naive / T Central Memory:274; CD8 Cytotoxic / T Effector Memory:190; NK Cell:46; Classical Monocyte:17; RBC:15	Blood Cell:377; CD8 Cytotoxic / T Effector Memory:57; NK Cell:29; Lymphoid Cell:26; CD4 Naive / T Central Memory:22	Monocyte:337; NK Cell:86; T Cell:47; RBC:28; CD4 T Cell (ab):24	not_available:416; CD4 Naive / T Central Memory:78; CD4 T Effector Memory:67; Treg:8
T_NK_lineage	19	553	CD4 Naive / T Central Memory	True	2.7285268186774525	0.8410141849857873	pass	CD4 Naive / T Central Memory:474; CD8 Cytotoxic / T Effector Memory:35; Treg:16; Blood Cell:11; NK Cell:8	CD4 Naive / T Central Memory:332; CD8 Naive / T Central Memory:94; CD8 Cytotoxic / T Effector Memory:83; Treg:25; ydT Cell:8	CD4 Naive / T Central Memory:271; Blood Cell:167; CD8 Cytotoxic / T Effector Memory:46; CD8 Naive / T Central Memory:23; Treg:21	CD4 T Cell (ab):270; T Cell:203; NK Cell:35; CD8 T Cell (ab):22; RBC:8	CD4 Naive / T Central Memory:324; not_available:174; CD4 T Effector Memory:39; Treg:16
T_NK_lineage	20	551	CD8 Cytotoxic / T Effector Memory	True	0.5161120074182635	0.6583363150111399	pass	CD4 Naive / T Central Memory:235; NK Cell:137; CD8 Cytotoxic / T Effector Memory:124; Treg:19; CD8 Naive / T Central Memory:15	CD8 Cytotoxic / T Effector Memory:295; NK Cell:118; CD4 Naive / T Central Memory:58; CD8 Naive / T Central Memory:32; ydT Cell:26	CD8 Cytotoxic / T Effector Memory:172; Blood Cell:148; NK Cell:140; Treg:26; CD4 Naive / T Central Memory:24	NK Cell:239; T Cell:155; CD4 T Cell (ab):115; CD8 T Cell (ab):38; Non-Classical Monocyte:3	not_available:512; CD4 T Effector Memory:22; CD4 Naive / T Central Memory:15; Treg:2
T_NK_lineage	21	534	NK Cell	True	1.928030687529956	0.7375770221722249	pass	NK Cell:353; CD4 Naive / T Central Memory:124; CD8 Cytotoxic / T Effector Memory:26; Treg:12; Blood Cell:10	NK Cell:436; CD8 Cytotoxic / T Effector Memory:41; Lymphoid Cell:30; ydT Cell:9; CD4 Naive / T Central Memory:8	NK Cell:436; Blood Cell:69; CD8 Cytotoxic / T Effector Memory:12; CD4 T Effector Memory:7; Lymphoid Cell:6	NK Cell:486; CD4 T Cell (ab):20; T Cell:13; B Cell:4; CD8 T Cell (ab):3	not_available:511; CD4 Naive / T Central Memory:11; CD4 T Effector Memory:11; Treg:1
T_NK_lineage	22	499	CD4 Naive / T Central Memory	True	0.5773410325117068	0.7516636334695261	pass	CD4 Naive / T Central Memory:271; MAIT Cell:115; NK Cell:32; CD8 Cytotoxic / T Effector Memory:26; Treg:24	CD4 Naive / T Central Memory:249; MAIT Cell:161; CD8 Cytotoxic / T Effector Memory:28; NK Cell:25; ydT Cell:14	MAIT Cell:162; CD4 T Effector Memory:143; Blood Cell:85; CD4 Naive / T Central Memory:37; CD8 Cytotoxic / T Effector Memory:28	CD4 T Cell (ab):346; T Cell:85; NK Cell:53; CD8 T Cell (ab):13; Non-Classical Monocyte:1	not_available:238; CD4 Naive / T Central Memory:146; CD4 T Effector Memory:113; Treg:2
T_NK_lineage	23	361	NK Cell	True	0.0687268079828671	0.5429000902422687	pass	CD4 Naive / T Central Memory:115; NK Cell:106; CD8 Cytotoxic / T Effector Memory:78; Treg:23; Blood Cell:13	CD4 Naive / T Central Memory:112; CD8 Cytotoxic / T Effector Memory:91; B Cell:87; NK Cell:41; CD8 Naive / T Central Memory:11	Blood Cell:223; NK Cell:47; CD8 Cytotoxic / T Effector Memory:24; Treg:20; CD4 Naive / T Central Memory:12	B Cell:168; NK Cell:90; CD4 T Cell (ab):43; T Cell:40; CD8 T Cell (ab):9	not_available:223; CD4 Naive / T Central Memory:48; Treg:29; CD4 T Effector Memory:24; Memory B Cell:20
T_NK_lineage	24	312	CD4 Naive / T Central Memory	True	1.0160932191623122	0.7649351083436797	pass	CD4 Naive / T Central Memory:179; CD8 Cytotoxic / T Effector Memory:64; NK Cell:45; Treg:11; Blood Cell:6	CD4 Naive / T Central Memory:136; CD8 Cytotoxic / T Effector Memory:100; NK Cell:38; Platelet:18; CD8 Naive / T Central Memory:12	Blood Cell:86; CD4 Naive / T Central Memory:79; CD8 Cytotoxic / T Effector Memory:67; NK Cell:34; CD4 T Effector Memory:12	T Cell:92; NK Cell:72; CD4 T Cell (ab):67; Platelet:42; CD8 T Cell (ab):22	not_available:186; CD4 Naive / T Central Memory:101; CD4 T Effector Memory:21; Treg:4
T_NK_lineage	25	262	CD4 Naive / T Central Memory	True	2.161076071291469	0.8208981398403878	pass	CD4 Naive / T Central Memory:179; NK Cell:34; CD8 Cytotoxic / T Effector Memory:33; Treg:8; Blood Cell:3	CD4 Naive / T Central Memory:160; CD8 Cytotoxic / T Effector Memory:55; NK Cell:27; CD8 Naive / T Central Memory:11; Treg:6	Blood Cell:90; CD4 Naive / T Central Memory:81; CD4 T Effector Memory:26; CD8 Cytotoxic / T Effector Memory:19; NK Cell:19	RBC:124; CD4 T Cell (ab):57; T Cell:47; NK Cell:25; CD8 T Cell (ab):7	CD4 Naive / T Central Memory:128; not_available:118; CD4 T Effector Memory:11; Treg:5
T_NK_lineage	26	228	NK Cell	True	0.307751634552829	0.6751369064010816	pass	CD8 Cytotoxic / T Effector Memory:106; NK Cell:93; CD4 Naive / T Central Memory:22; Blood Cell:3; Treg:2	CD8 Cytotoxic / T Effector Memory:102; NK Cell:96; ydT Cell:28; CD4 Naive / T Central Memory:1; Lymphoid Cell:1	NK Cell:100; CD8 Cytotoxic / T Effector Memory:82; Blood Cell:36; ydT Cell:9; CD4 T Effector Memory:1	NK Cell:165; T Cell:34; CD8 T Cell (ab):17; CD4 T Cell (ab):8; Non-Classical Monocyte:3	not_available:227; CD4 T Effector Memory:1
T_NK_lineage	27	81	CD4 Naive / T Central Memory	True	0.2915857457292783	0.6256121565312212	pass	CD4 Naive / T Central Memory:33; NK Cell:18; CD8 Cytotoxic / T Effector Memory:16; Blood Cell:5; Treg:4	CD4 Naive / T Central Memory:33; CD8 Cytotoxic / T Effector Memory:22; NK Cell:17; CD8 Naive / T Central Memory:4; Treg:3	Blood Cell:48; NK Cell:12; Treg:6; Neutrophil:3; ydT Cell:2	NK Cell:31; Monocyte:26; T Cell:10; CD4 T Cell (ab):10; B Cell:1	not_available:59; CD4 Naive / T Central Memory:14; CD4 T Effector Memory:7; Treg:1
T_NK_lineage	28	24	CD4 Naive / T Central Memory	True	1.3476403454657624	0.7254851408998723	pass	CD4 Naive / T Central Memory:15; CD8 Cytotoxic / T Effector Memory:4; Treg:3; CD8 Naive / T Central Memory:1; Blood Cell:1	CD4 Naive / T Central Memory:10; RBC:5; NK Cell:3; Classical Monocyte:2; CD8 Cytotoxic / T Effector Memory:2	Blood Cell:20; Neutrophil:1; Treg:1; HSC:1; Lymphoid Cell:1	Monocyte:20; T Cell:3; CD8 T Cell (ab):1	not_available:11; CD4 Naive / T Central Memory:7; CD4 T Effector Memory:5; Treg:1
