study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
infection_study_03	T_NK_lineage	14	16189	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.6659935758848601	0.7860893199085799	0.1200957440237198	0.0403749459509543	0.0797207980727654	2.7974316655965445	1.6619198983471777	CD4 Naive / T Central Memory:11787; CD4 T Effector Memory:2393; CD8 Naive / T Central Memory:1464; Treg:267; CD8 Cytotoxic / T Effector Memory:176	CD4 T Effector Memory:6653; CD4 Naive / T Central Memory:6378; CD8 Naive / T Central Memory:1546; Treg:610; not_available:552	not_available:16189	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	15	26606	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.6905710136754833	0.8630645489682744	0.1724935352927911	0.1001912350597609	0.0723023002330301	2.896050980600237	1.9589970052263863	CD4 Naive / T Central Memory:21138; CD8 Naive / T Central Memory:3062; CD4 T Effector Memory:1744; Treg:353; CD8 Cytotoxic / T Effector Memory:178	CD4 Naive / T Central Memory:13774; CD4 T Effector Memory:7477; CD8 Naive / T Central Memory:3147; Treg:917; not_available:832	not_available:26606	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	16	10318	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.621639368094592	1.0	0.378360631905408	0.0813772048846675	0.2969834270207404	2.578188602442334	1.9565492343477424	CD8 Cytotoxic / T Effector Memory:6982; MAIT Cell:1736; NK Cell:606; CD8 Naive / T Central Memory:457; CD4 Naive / T Central Memory:260	CD8 Cytotoxic / T Effector Memory:6199; gdT Cell:2299; MAIT Cell:1150; not_available:302; CD8 Naive / T Central Memory:134	not_available:10318	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	17	2010	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8312587064676618	1.0	0.1687412935323383	0.0366517412935323	0.1320895522388059	2.827960199004975	1.6827537313432837	NK Cell:1601; CD8 Cytotoxic / T Effector Memory:400; CD4 Naive / T Central Memory:6; Naive B Cell:1; CD8 Naive / T Central Memory:1	NK Cell:1545; CD8 Cytotoxic / T Effector Memory:299; not_available:100; gdT Cell:40; Lymphoid Cell:18	not_available:2010	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	18	8386	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8917749821130456	1.0	0.1082250178869544	0.0495826377295492	0.0586423801574051	3.1792088003815886	2.2874338182685428	NK Cell:8148; CD8 Cytotoxic / T Effector Memory:176; MAIT Cell:26; CD4 Naive / T Central Memory:24; Classical Monocyte:5	NK Cell:7693; gdT Cell:404; not_available:141; Lymphoid Cell:102; CD8 Cytotoxic / T Effector Memory:28	not_available:8386	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	19	14063	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6417400270212614	1.0	0.3582599729787385	0.0310929389177273	0.3271670340610111	3.1380363364858144	2.4710168527341256	CD8 Cytotoxic / T Effector Memory:12886; NK Cell:726; MAIT Cell:213; CD4 Naive / T Central Memory:184; CD4 T Effector Memory:26	CD8 Cytotoxic / T Effector Memory:13209; not_available:315; gdT Cell:224; NK Cell:88; MAIT Cell:85	not_available:14063	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	2	14502	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7355730244104262	0.8916011584609019	0.1560281340504757	0.0717087298303682	0.0843194042201075	2.5390368389107296	0.5001546157690941	CD4 Naive / T Central Memory:7443; CD4 T Effector Memory:5405; Treg:636; CD8 Naive / T Central Memory:416; NK Cell:256	CD4 T Effector Memory:10798; CD4 Naive / T Central Memory:1354; Treg:686; Lymphoid Cell:554; not_available:440	not_available:14502	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	20	20390	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD8 Naive / T Central Memory	source_supported_marker_tiebreak	0.7832795487984305	1.0	0.2167204512015694	0.1241824423737126	0.0925380088278567	2.634993281020108	1.106191417361452	CD4 Naive / T Central Memory:14182; CD8 Naive / T Central Memory:5101; CD4 T Effector Memory:769; CD8 Cytotoxic / T Effector Memory:167; NK Cell:89	CD4 Naive / T Central Memory:11473; CD8 Naive / T Central Memory:5152; CD4 T Effector Memory:2682; not_available:615; Treg:242	not_available:20390	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	21	18558	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7150218234723569	0.8441103567194741	0.1290885332471171	0.069910550705895	0.0591779825412221	2.966654848904657	2.2516330254323	CD4 Naive / T Central Memory:15694; CD4 T Effector Memory:985; CD8 Naive / T Central Memory:452; MAIT Cell:446; CD8 Cytotoxic / T Effector Memory:385	CD4 Naive / T Central Memory:9767; CD4 T Effector Memory:3993; not_available:1471; Treg:844; CD8 Naive / T Central Memory:717	not_available:18558	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	22	6831	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.5985463328941589	1.0	0.401453667105841	0.1151339481774264	0.2863197189284145	2.11952861952862	0.982976640863272	CD8 Cytotoxic / T Effector Memory:3133; MAIT Cell:1971; CD4 Naive / T Central Memory:645; CD4 T Effector Memory:524; NK Cell:412	CD8 Cytotoxic / T Effector Memory:3484; MAIT Cell:1836; gdT Cell:647; CD4 T Effector Memory:338; not_available:273	not_available:6831	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	23	13542	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8712320927484862	1.0	0.1287679072515138	0.0366600206764141	0.0921078865750996	3.253822699748929	2.3825906070004432	NK Cell:13313; CD8 Cytotoxic / T Effector Memory:123; CD4 Naive / T Central Memory:100; Plasma Cell:4; CD8 Naive / T Central Memory:1	NK Cell:11981; not_available:907; CD8 Cytotoxic / T Effector Memory:390; Lymphoid Cell:128; Blood Cell:83	not_available:13542	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	24	17797	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8111938528965557	1.0	0.1888061471034444	0.1507561948643029	0.0380499522391414	3.050009383603978	1.8804976681463168	CD4 Naive / T Central Memory:13996; CD4 T Effector Memory:1397; Treg:859; CD8 Naive / T Central Memory:645; MAIT Cell:444	CD4 T Effector Memory:7399; CD4 Naive / T Central Memory:6587; Treg:1245; CD8 Naive / T Central Memory:666; CD8 Cytotoxic / T Effector Memory:641	not_available:17797	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	25	25842	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.909826638805046	1.0	0.0901733611949539	0.0173036142713412	0.0728697469236127	3.3438366999458244	2.4340100611407784	NK Cell:25594; CD8 Cytotoxic / T Effector Memory:238; CD4 Naive / T Central Memory:5; Classical Monocyte:2; Plasma Cell:1	NK Cell:22503; not_available:1368; CD8 Cytotoxic / T Effector Memory:905; Lymphoid Cell:838; gdT Cell:146	not_available:25842	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	3	14533	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7619373150760339	1.0	0.2380626849239661	0.0300722493635175	0.2079904355604486	2.646192458542627	1.0547933668203398	CD8 Cytotoxic / T Effector Memory:6711; NK Cell:6596; CD4 Naive / T Central Memory:723; MAIT Cell:400; CD8 Naive / T Central Memory:70	CD8 Cytotoxic / T Effector Memory:9195; not_available:1840; gdT Cell:1380; NK Cell:1010; Blood Cell:476	not_available:14533	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	4	20786	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.924879245646108	1.0	0.075120754353892	0.0202472818243048	0.0548734725295872	3.357388434523237	2.4191355239103247	NK Cell:20484; CD8 Cytotoxic / T Effector Memory:257; CD4 Naive / T Central Memory:39; MAIT Cell:3; Platelet:1	NK Cell:15962; not_available:2306; CD8 Cytotoxic / T Effector Memory:1678; Lymphoid Cell:441; gdT Cell:238	not_available:20786	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	5	14190	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7731221811978165	0.9129121741506	0.1397899929527836	0.0811853417899929	0.0586046511627907	2.810356307258633	1.5752470754052148	CD4 Naive / T Central Memory:9349; CD4 T Effector Memory:3502; CD8 Naive / T Central Memory:619; Treg:409; CD8 Cytotoxic / T Effector Memory:160	CD4 T Effector Memory:6295; CD4 Naive / T Central Memory:5720; Treg:749; CD8 Naive / T Central Memory:652; not_available:373	not_available:14190	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	6	7028	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6824295674445077	1.0	0.3175704325554923	0.0364271485486625	0.2811432840068298	2.2270923449060898	0.8735066875355719	CD8 Cytotoxic / T Effector Memory:4517; NK Cell:2301; MAIT Cell:129; CD4 Naive / T Central Memory:39; Treg:12	CD8 Cytotoxic / T Effector Memory:3826; NK Cell:1624; gdT Cell:713; Lymphoid Cell:612; not_available:199	not_available:7028	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	7	19134	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8147110902059161	1.0	0.1852889097940838	0.1679402111424689	0.0173486986516149	3.3208154071286717	2.530961743493258	CD4 Naive / T Central Memory:17831; CD4 T Effector Memory:847; Treg:282; CD8 Naive / T Central Memory:60; CD8 Cytotoxic / T Effector Memory:42	CD4 Naive / T Central Memory:13528; CD4 T Effector Memory:3865; Treg:859; not_available:486; Blood Cell:142	not_available:19134	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	8	12348	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8803409459021704	1.0	0.1196590540978295	0.0243480725623582	0.0953109815354713	3.224108195659216	2.343767249757046	NK Cell:12043; CD8 Cytotoxic / T Effector Memory:252; CD4 Naive / T Central Memory:37; MAIT Cell:4; Treg:4	NK Cell:10266; not_available:895; CD8 Cytotoxic / T Effector Memory:840; Lymphoid Cell:234; gdT Cell:68	not_available:12348	screfmapping_missing_for_scope
infection_study_03	T_NK_lineage	9	27705	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6552165674066053	1.0	0.3447834325933946	0.0214834867352463	0.3232999458581483	3.091016062082657	2.3739325031582745	CD8 Cytotoxic / T Effector Memory:24475; NK Cell:3121; CD4 Naive / T Central Memory:37; MAIT Cell:35; CD4 T Effector Memory:12	CD8 Cytotoxic / T Effector Memory:25060; gdT Cell:1577; Lymphoid Cell:509; not_available:374; NK Cell:127	not_available:27705	screfmapping_missing_for_scope
infection_study_04	B_lineage	13	257	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.298736004121396	0.5008371714365711	0.202101167315175	0.202101167315175	0.0	3.7205258873898783	3.271654292059139	B Cell:99; Memory B Cell:53; CD4 Naive / T Central Memory:39; Blood Cell:23; NK Cell:21	Memory B Cell:215; Naive B Cell:23; Blood Cell:18; Treg:1	Memory B Cell:231; Naive B Cell:24; CD4 Naive / T Central Memory:1; not_available:1	weak_marker_specificity
infection_study_04	B_lineage	2	549	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5163084395871281	0.7067395264116576	0.1904310868245294	0.12394656952034	0.0664845173041894	2.0397085610200367	0.0297753491196117	CD4 Naive / T Central Memory:184; B Cell:92; Blood Cell:84; Memory B Cell:68; Naive B Cell:54	Memory B Cell:295; Naive B Cell:146; Blood Cell:83; B Cell:14; Plasma Cell:10	Naive B Cell:304; Memory B Cell:227; Treg:11; CD4 Naive / T Central Memory:4; not_available:2	marker_final_disagreement
infection_study_04	B_lineage	4	470	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.4561170246131805	0.738124116811762	0.2820070921985815	0.1961560283687943	0.0858510638297872	3.037878890471107	1.6545278233047351	B Cell:188; Memory B Cell:104; CD4 Naive / T Central Memory:64; Blood Cell:41; Naive B Cell:25	Memory B Cell:356; Naive B Cell:93; Blood Cell:20; B Cell:1	Memory B Cell:320; Naive B Cell:146; not_available:2; Plasma Cell:1; Treg:1	marker_final_disagreement
infection_study_04	T_NK_lineage	1	1362	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.8663083700440528	1.0	0.1336916299559471	0.0667312775330396	0.0669603524229074	3.4655741556534507	2.6827236000030177	NK Cell:1325; CD8 Cytotoxic / T Effector Memory:29; CD4 Naive / T Central Memory:4; B Cell:1; Blood Cell:1	NK Cell:1316; Blood Cell:46	not_available:1361; CD4 T Effector Memory:1	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	11	847	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.7565029515938606	1.0	0.2434970484061393	0.1820448642266824	0.0614521841794569	3.311874852420307	2.2374887839433297	NK Cell:554; CD8 Cytotoxic / T Effector Memory:258; CD4 Naive / T Central Memory:29; Treg:2; Blood Cell:2	NK Cell:810; Blood Cell:28; CD8 Cytotoxic / T Effector Memory:9	not_available:847	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	12	757	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.6587177839464391	0.8385262383718024	0.1798084544253632	0.0168295904887714	0.1629788639365918	2.917116248348745	1.8000554821664467	NK Cell:239; CD8 Cytotoxic / T Effector Memory:163; CD4 Naive / T Central Memory:136; Treg:87; T Cell:77	Lymphoid Cell:575; NK Cell:66; Blood Cell:64; CD8 Cytotoxic / T Effector Memory:43; Treg:9	not_available:613; CD4 Naive / T Central Memory:102; CD4 T Effector Memory:24; Treg:18	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	13	751	CD8 Cytotoxic / T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.6811584242961743	0.9088548290897828	0.2276964047936085	0.0195739014647137	0.2081225033288948	2.2378162450066577	0.836750998668442	CD4 Naive / T Central Memory:411; NK Cell:146; CD8 Cytotoxic / T Effector Memory:129; Treg:28; CD8 Naive / T Central Memory:22	CD8 Cytotoxic / T Effector Memory:241; Blood Cell:239; NK Cell:157; Treg:46; CD4 Naive / T Central Memory:43	not_available:729; CD4 T Effector Memory:17; CD4 Naive / T Central Memory:4; Treg:1	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	14	740	CD4 Naive / T Central Memory	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9491216216216216	1.0	0.0508783783783783	0.0393243243243243	0.011554054054054	3.14635945945946	0.4712918918918922	CD4 Naive / T Central Memory:600; CD8 Naive / T Central Memory:132; CD8 Cytotoxic / T Effector Memory:3; NK Cell:2; Blood Cell:2	CD8 Naive / T Central Memory:338; CD4 Naive / T Central Memory:323; Blood Cell:75; CD8 Cytotoxic / T Effector Memory:3; CD4 T Effector Memory:1	not_available:446; CD4 Naive / T Central Memory:291; CD4 T Effector Memory:3	marker_final_disagreement
infection_study_04	T_NK_lineage	15	736	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.6757145590490018	0.8158164612229148	0.140101902173913	0.0073233695652173	0.1327785326086956	2.79603125	1.400657608695652	NK Cell:446; CD8 Cytotoxic / T Effector Memory:168; CD4 Naive / T Central Memory:106; Blood Cell:6; Treg:5	NK Cell:444; Blood Cell:168; CD8 Cytotoxic / T Effector Memory:113; Lymphoid Cell:6; Treg:3	not_available:736	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	18	680	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6923970588235294	1.0	0.3076029411764706	0.0587794117647058	0.2488235294117647	2.6385735294117647	1.2063558823529412	CD8 Cytotoxic / T Effector Memory:364; CD4 Naive / T Central Memory:169; NK Cell:121; Treg:12; Blood Cell:8	CD8 Cytotoxic / T Effector Memory:325; Blood Cell:234; NK Cell:77; gdT Cell:31; Treg:6	not_available:665; CD4 T Effector Memory:14; CD4 Naive / T Central Memory:1	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	19	593	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.8358060708263069	1.0	0.164193929173693	0.1084182124789207	0.0557757166947723	3.3282175379426646	2.6491281618887017	NK Cell:413; CD4 Naive / T Central Memory:126; CD8 Cytotoxic / T Effector Memory:23; Blood Cell:12; Treg:10	NK Cell:514; Blood Cell:58; CD8 Cytotoxic / T Effector Memory:10; Treg:2; CD4 T Effector Memory:2	not_available:586; CD4 T Effector Memory:5; CD4 Naive / T Central Memory:2	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	2	1353	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.8850532150776054	1.0	0.1149467849223946	0.0590155210643015	0.0559312638580931	3.389118255728012	2.486187730968219	NK Cell:1098; CD4 Naive / T Central Memory:185; CD8 Cytotoxic / T Effector Memory:44; Blood Cell:15; Treg:9	NK Cell:1136; Blood Cell:202; CD8 Cytotoxic / T Effector Memory:7; T Cell:3; Lymphoid Cell:2	not_available:1349; CD4 T Effector Memory:4	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	20	567	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7904360981163099	0.8753920064055515	0.0849559082892416	0.0069135802469135	0.078042328042328	2.233395061728395	0.1855749559082893	CD8 Cytotoxic / T Effector Memory:255; NK Cell:172; CD4 Naive / T Central Memory:113; Treg:9; Blood Cell:9	CD8 Cytotoxic / T Effector Memory:217; Blood Cell:166; gdT Cell:87; NK Cell:82; MAIT Cell:13	not_available:557; CD4 T Effector Memory:10	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	22	463	CD4 Naive / T Central Memory	NKT Cell	NKT Cell	raw_marker_winner	0.3510151187904967	0.5766738660907127	0.2256587473002159	0.1064362850971922	0.1192224622030237	1.203023758099352	0.2553409205633405	CD4 Naive / T Central Memory:236; CD8 Cytotoxic / T Effector Memory:86; NK Cell:76; Treg:30; Blood Cell:13	Blood Cell:318; NK Cell:31; Lymphoid Cell:23; CD8 Cytotoxic / T Effector Memory:21; Treg:17	not_available:341; CD4 Naive / T Central Memory:66; CD4 T Effector Memory:50; Treg:6	marker_final_disagreement
infection_study_04	T_NK_lineage	23	438	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.7193493150684931	1.0	0.2806506849315068	0.0700342465753424	0.2106164383561644	2.7577054794520546	1.822622400422678	CD8 Cytotoxic / T Effector Memory:258; CD4 Naive / T Central Memory:76; NK Cell:74; Treg:13; Blood Cell:13	CD8 Cytotoxic / T Effector Memory:256; Blood Cell:127; NK Cell:41; Plasma Cell:4; gdT Cell:3	not_available:422; CD4 T Effector Memory:14; CD4 Naive / T Central Memory:2	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	26	336	CD4 Naive / T Central Memory	NKT Cell	NKT Cell	raw_marker_winner	0.5374553571428572	0.6755952380952381	0.1381398809523809	0.0160416666666666	0.1220982142857142	1.911771018070943	1.0088692323566573	CD4 Naive / T Central Memory:205; CD8 Cytotoxic / T Effector Memory:61; NK Cell:41; Treg:17; Blood Cell:6	Blood Cell:98; CD4 Naive / T Central Memory:92; CD8 Cytotoxic / T Effector Memory:60; NK Cell:31; Treg:15	not_available:188; CD4 Naive / T Central Memory:124; CD4 T Effector Memory:17; Treg:7	marker_final_disagreement
infection_study_04	T_NK_lineage	29	219	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7187811354315292	0.9165893546096114	0.1978082191780821	0.0067123287671232	0.1910958904109588	2.6339954337899543	1.3066255707762555	CD8 Cytotoxic / T Effector Memory:154; NK Cell:32; CD4 Naive / T Central Memory:13; gdT Cell:7; Treg:6	CD8 Cytotoxic / T Effector Memory:108; Blood Cell:57; NK Cell:45; gdT Cell:9	not_available:214; CD4 T Effector Memory:5	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	3	1174	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6310519591141397	1.0	0.3689480408858602	0.1067674616695059	0.2621805792163543	3.112142248722317	2.47074531516184	CD8 Cytotoxic / T Effector Memory:993; NK Cell:78; CD4 Naive / T Central Memory:64; Blood Cell:20; Treg:9	CD8 Cytotoxic / T Effector Memory:1036; Blood Cell:100; NK Cell:26; MAIT Cell:7; Treg:3	not_available:1163; CD4 T Effector Memory:11	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	5	1163	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.7600584694754944	1.0	0.2399415305245056	0.181901977644024	0.0580395528804815	3.1064041272570937	1.6482484952708512	NK Cell:585; CD8 Cytotoxic / T Effector Memory:395; CD4 Naive / T Central Memory:161; Blood Cell:10; Treg:9	NK Cell:886; Blood Cell:166; CD8 Cytotoxic / T Effector Memory:109; MAIT Cell:2	not_available:1162; CD4 T Effector Memory:1	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	6	1129	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6351948627103632	1.0	0.3648051372896368	0.0069441984056687	0.3578609388839681	3.0528609388839683	2.3230115146147035	CD8 Cytotoxic / T Effector Memory:995; NK Cell:70; CD4 Naive / T Central Memory:50; Blood Cell:8; Treg:4	CD8 Cytotoxic / T Effector Memory:957; Blood Cell:101; NK Cell:66; MAIT Cell:3; Treg:2	not_available:1128; CD4 T Effector Memory:1	screfmapping_missing_for_scope
infection_study_04	T_NK_lineage	7	992	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.7356048387096774	1.0	0.2643951612903226	0.1016935483870967	0.1627016129032258	2.9757258064516128	2.261114937020682	CD8 Cytotoxic / T Effector Memory:520; CD4 Naive / T Central Memory:317; NK Cell:108; Blood Cell:25; Treg:13	CD8 Cytotoxic / T Effector Memory:659; Blood Cell:286; NK Cell:20; Treg:11; CD4 Naive / T Central Memory:5	not_available:947; CD4 T Effector Memory:44; CD4 Naive / T Central Memory:1	screfmapping_missing_for_scope
infection_study_04	Myeloid_lineage	26	23	Conventional DC 1	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.967391304347826	1.0	0.0326086956521739	0.0	0.0326086956521739	3.0497826086956525	1.4063043478260873	Conventional DC 1:21; CD4 Naive / T Central Memory:1; NK Cell:1	Conventional DC 1:22; Conventional DC 2:1	not_available:23	marker_final_disagreement
infection_study_06	B_lineage	0	10143	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6915892733905156	1.0	0.3084107266094844	0.2300759144237405	0.0783348121857438	2.589213250517598	1.6224381346741594	Naive B Cell:7084; Memory B Cell:2479; B Cell:549; Plasma Cell:14; Plasmablast:8	Naive B Cell:6454; Memory B Cell:3544; not_available:122; Plasma Cell:19; Blood Cell:3	not_available:10143	screfmapping_missing_for_scope
infection_study_06	B_lineage	1	10113	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6878641352714328	1.0	0.3121358647285672	0.2540670424206467	0.0580688223079204	2.8971195490952235	2.292056758627509	Naive B Cell:8328; Memory B Cell:1537; B Cell:226; CD4 Naive / T Central Memory:4; Classical Monocyte:4	Naive B Cell:7815; Memory B Cell:2126; not_available:156; Blood Cell:10; Plasma Cell:4	not_available:10113	screfmapping_missing_for_scope
infection_study_06	B_lineage	2	1842	Plasma Cell	Plasma Cell	Memory B Cell	source_supported_marker_tiebreak	0.5222519001085777	1.0	0.4777480998914223	0.4777480998914223	0.0	2.1530944625407167	0.7363735070575461	Plasma Cell:910; Classical Monocyte:265; Plasmablast:244; Memory B Cell:210; Naive B Cell:125	Plasma Cell:1211; not_available:292; Memory B Cell:251; HSC:36; Naive B Cell:16	not_available:1842	screfmapping_missing_for_scope
infection_study_06	B_lineage	3	4484	Plasma Cell	Plasma Cell	Plasmablast	source_supported_marker_tiebreak	0.6199390425215582	1.0	0.3800609574784418	0.1262250966399048	0.253835860838537	2.988983050847457	0.6178397264347306	Plasma Cell:3709; Plasmablast:734; Memory B Cell:16; Classical Monocyte:6; Naive B Cell:6	Plasma Cell:4458; Memory B Cell:12; not_available:5; Naive B Cell:3; CD4 T Effector Memory:2	not_available:4484	screfmapping_missing_for_scope
infection_study_06	B_lineage	4	5689	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6276129372473194	1.0	0.3723870627526806	0.2920653893478643	0.0803216734048163	2.337157672701705	1.1007013534891894	Naive B Cell:3528; Memory B Cell:1765; B Cell:178; Classical Monocyte:53; CD4 Naive / T Central Memory:47	Naive B Cell:2541; Memory B Cell:2393; not_available:483; Treg:66; CD8 Cytotoxic / T Effector Memory:42	not_available:5689	screfmapping_missing_for_scope
infection_study_06	B_lineage	5	12024	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.2967356532827454	0.6522240099028386	0.3554883566200931	0.3554883566200931	0.0	2.48429387018228	1.8629033179534045	Memory B Cell:8557; Naive B Cell:2665; B Cell:743; Plasma Cell:24; Plasmablast:8	Memory B Cell:9947; Naive B Cell:1910; not_available:117; Plasma Cell:33; Blood Cell:12	not_available:12024	weak_marker_specificity;screfmapping_missing_for_scope
infection_study_06	B_lineage	6	3627	Plasma Cell	Plasma Cell	Plasmablast	source_supported_marker_tiebreak	0.6233002481389578	1.0	0.3766997518610421	0.1464681555004135	0.2302315963606286	2.978494623655914	0.5602674386545354	Plasma Cell:2642; Plasmablast:947; Naive B Cell:8; CD4 Naive / T Central Memory:7; Memory B Cell:5	Plasma Cell:3591; not_available:16; Memory B Cell:6; Blood Cell:5; Naive B Cell:4	not_available:3627	screfmapping_missing_for_scope
infection_study_06	B_lineage	7	4297	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6130986734931347	1.0	0.3869013265068652	0.3096846637188736	0.0772166627879916	2.614960437514545	1.627341168256924	Naive B Cell:3214; Memory B Cell:959; B Cell:101; Plasma Cell:6; CD4 Naive / T Central Memory:3	Naive B Cell:2530; Memory B Cell:1567; not_available:178; Plasma Cell:7; Treg:5	not_available:4297	screfmapping_missing_for_scope
