study	lineage	cluster	n_cells	review_priority	priority_score	review_reasons	suggested_action	final_label	marker_assignment	raw_marker_winner	assignment_reason	marker_score	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	llm_review_packet
infection_study_06	T_NK_lineage	21	15319	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7763803120308114	2.439427627158233	0.36895305309987414	CD4 T Effector Memory:8250; CD4 Naive / T Central Memory:5963; Treg:534; CD8 Naive / T Central Memory:395; CD8 Cytotoxic / T Effector Memory:97	CD4 T Effector Memory:11417; CD4 Naive / T Central Memory:1982; Treg:874; not_available:388; CD8 Naive / T Central Memory:342	not_available:15319	Study=infection_study_06; lineage=T_NK_lineage; cluster=21; cells=15319; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.776; best_total_score=2.439; score_margin=0.369; CellTypist=CD4 T Effector Memory:8250; CD4 Naive / T Central Memory:5963; Treg:534; CD8 Naive / T Central Memory:395; CD8 Cytotoxic / T Effector Memory:97; PanHuman=CD4 T Effector Memory:11417; CD4 Naive / T Central Memory:1982; Treg:874; not_available:388; CD8 Naive / T Central Memory:342; scRefMap=not_available:15319; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	22	7183	high	7	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8707538632883196	3.197634832242796	2.3268809689544763	NK Cell:6983; CD8 Cytotoxic / T Effector Memory:130; MAIT Cell:15; Classical Monocyte:14; CD4 Naive / T Central Memory:13	NK Cell:6897; not_available:149; gdT Cell:55; Lymphoid Cell:52; CD8 Cytotoxic / T Effector Memory:21	not_available:7183	Study=infection_study_06; lineage=T_NK_lineage; cluster=22; cells=7183; final=NK Cell; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.871; best_total_score=3.198; score_margin=2.327; CellTypist=NK Cell:6983; CD8 Cytotoxic / T Effector Memory:130; MAIT Cell:15; Classical Monocyte:14; CD4 Naive / T Central Memory:13; PanHuman=NK Cell:6897; not_available:149; gdT Cell:55; Lymphoid Cell:52; CD8 Cytotoxic / T Effector Memory:21; scRefMap=not_available:7183; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	23	16156	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8599873112156474	3.305338016835851	2.4453507056202035	NK Cell:16057; CD8 Cytotoxic / T Effector Memory:71; Classical Monocyte:11; Treg:7; CD4 Naive / T Central Memory:4	NK Cell:15380; not_available:373; Lymphoid Cell:336; CD8 Cytotoxic / T Effector Memory:36; gdT Cell:22	not_available:16156	Study=infection_study_06; lineage=T_NK_lineage; cluster=23; cells=16156; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.860; best_total_score=3.305; score_margin=2.445; CellTypist=NK Cell:16057; CD8 Cytotoxic / T Effector Memory:71; Classical Monocyte:11; Treg:7; CD4 Naive / T Central Memory:4; PanHuman=NK Cell:15380; not_available:373; Lymphoid Cell:336; CD8 Cytotoxic / T Effector Memory:36; gdT Cell:22; scRefMap=not_available:16156; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	24	12997	low	3	screfmapping_not_available	accept	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.5936127567900285	3.1596972378241137	2.6091609164091674	CD8 Cytotoxic / T Effector Memory:12369; CD4 T Effector Memory:197; MAIT Cell:159; Treg:90; NK Cell:76	CD8 Cytotoxic / T Effector Memory:12346; gdT Cell:286; not_available:200; Lymphoid Cell:81; MAIT Cell:70	not_available:12997	Study=infection_study_06; lineage=T_NK_lineage; cluster=24; cells=12997; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=CD8 Cytotoxic / T Effector Memory; assignment_reason=raw_marker_winner; marker_score=0.594; best_total_score=3.160; score_margin=2.609; CellTypist=CD8 Cytotoxic / T Effector Memory:12369; CD4 T Effector Memory:197; MAIT Cell:159; Treg:90; NK Cell:76; PanHuman=CD8 Cytotoxic / T Effector Memory:12346; gdT Cell:286; not_available:200; Lymphoid Cell:81; MAIT Cell:70; scRefMap=not_available:12997; review_reasons=screfmapping_not_available.
infection_study_06	T_NK_lineage	25	25299	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.8160192102454642	2.4662006325356023	0.27785326702708435	CD4 T Effector Memory:14879; CD4 Naive / T Central Memory:7848; Treg:2225; CD8 Naive / T Central Memory:202; CD8 Cytotoxic / T Effector Memory:91	CD4 T Effector Memory:19796; Treg:3164; CD4 Naive / T Central Memory:1638; not_available:485; CD8 Cytotoxic / T Effector Memory:124	not_available:25299	Study=infection_study_06; lineage=T_NK_lineage; cluster=25; cells=25299; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.816; best_total_score=2.466; score_margin=0.278; CellTypist=CD4 T Effector Memory:14879; CD4 Naive / T Central Memory:7848; Treg:2225; CD8 Naive / T Central Memory:202; CD8 Cytotoxic / T Effector Memory:91; PanHuman=CD4 T Effector Memory:19796; Treg:3164; CD4 Naive / T Central Memory:1638; not_available:485; CD8 Cytotoxic / T Effector Memory:124; scRefMap=not_available:25299; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	26	6235	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.5458291900561347	2.1698476343223736	0.3476062550120287	CD8 Cytotoxic / T Effector Memory:3157; NK Cell:2027; Treg:820; CD4 T Effector Memory:155; T Cell:38	Lymphoid Cell:5845; CD8 Cytotoxic / T Effector Memory:267; not_available:103; gdT Cell:7; NK Cell:7	not_available:6235	Study=infection_study_06; lineage=T_NK_lineage; cluster=26; cells=6235; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.546; best_total_score=2.170; score_margin=0.348; CellTypist=CD8 Cytotoxic / T Effector Memory:3157; NK Cell:2027; Treg:820; CD4 T Effector Memory:155; T Cell:38; PanHuman=Lymphoid Cell:5845; CD8 Cytotoxic / T Effector Memory:267; not_available:103; gdT Cell:7; NK Cell:7; scRefMap=not_available:6235; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	27	16472	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.8002540675084993	2.665445024330377	0.45602449251881794	CD4 T Effector Memory:8194; CD4 Naive / T Central Memory:7577; Treg:224; CD8 Naive / T Central Memory:211; CD8 Cytotoxic / T Effector Memory:185	CD4 T Effector Memory:12502; CD4 Naive / T Central Memory:2121; Treg:585; not_available:532; CD8 Cytotoxic / T Effector Memory:477	not_available:16472	Study=infection_study_06; lineage=T_NK_lineage; cluster=27; cells=16472; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.800; best_total_score=2.665; score_margin=0.456; CellTypist=CD4 T Effector Memory:8194; CD4 Naive / T Central Memory:7577; Treg:224; CD8 Naive / T Central Memory:211; CD8 Cytotoxic / T Effector Memory:185; PanHuman=CD4 T Effector Memory:12502; CD4 Naive / T Central Memory:2121; Treg:585; not_available:532; CD8 Cytotoxic / T Effector Memory:477; scRefMap=not_available:16472; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	28	28775	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8296990443092963	3.3536608166811472	2.5333741094700266	CD4 Naive / T Central Memory:26427; CD4 T Effector Memory:1580; CD8 Naive / T Central Memory:422; Treg:298; CD8 Cytotoxic / T Effector Memory:19	CD4 Naive / T Central Memory:24476; CD4 T Effector Memory:2646; Treg:903; not_available:379; CD8 Naive / T Central Memory:317	not_available:28775	Study=infection_study_06; lineage=T_NK_lineage; cluster=28; cells=28775; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.830; best_total_score=3.354; score_margin=2.533; CellTypist=CD4 Naive / T Central Memory:26427; CD4 T Effector Memory:1580; CD8 Naive / T Central Memory:422; Treg:298; CD8 Cytotoxic / T Effector Memory:19; PanHuman=CD4 Naive / T Central Memory:24476; CD4 T Effector Memory:2646; Treg:903; not_available:379; CD8 Naive / T Central Memory:317; scRefMap=not_available:28775; review_reasons=screfmapping_not_available.
infection_study_06	T_NK_lineage	29	14776	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8552074309691391	3.304365389821332	2.449157958852193	NK Cell:14740; CD8 Cytotoxic / T Effector Memory:28; Classical Monocyte:5; Treg:3	NK Cell:14521; not_available:151; Lymphoid Cell:92; gdT Cell:8; CD8 Cytotoxic / T Effector Memory:4	not_available:14776	Study=infection_study_06; lineage=T_NK_lineage; cluster=29; cells=14776; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.855; best_total_score=3.304; score_margin=2.449; CellTypist=NK Cell:14740; CD8 Cytotoxic / T Effector Memory:28; Classical Monocyte:5; Treg:3; PanHuman=NK Cell:14521; not_available:151; Lymphoid Cell:92; gdT Cell:8; CD8 Cytotoxic / T Effector Memory:4; scRefMap=not_available:14776; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	3	7493	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.5932116642199387	3.120056719604965	2.526845055385026	CD8 Cytotoxic / T Effector Memory:7217; NK Cell:143; Treg:46; MAIT Cell:41; CD4 T Effector Memory:21	CD8 Cytotoxic / T Effector Memory:6738; gdT Cell:510; not_available:125; Lymphoid Cell:62; MAIT Cell:34	not_available:7493	Study=infection_study_06; lineage=T_NK_lineage; cluster=3; cells=7493; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.593; best_total_score=3.120; score_margin=2.527; CellTypist=CD8 Cytotoxic / T Effector Memory:7217; NK Cell:143; Treg:46; MAIT Cell:41; CD4 T Effector Memory:21; PanHuman=CD8 Cytotoxic / T Effector Memory:6738; gdT Cell:510; not_available:125; Lymphoid Cell:62; MAIT Cell:34; scRefMap=not_available:7493; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	30	16930	low	3	screfmapping_not_available	accept	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.5416066154754873	3.138216184288246	2.607541642055523	CD8 Cytotoxic / T Effector Memory:16812; NK Cell:82; CD4 Naive / T Central Memory:9; Treg:7; Classical Monocyte:6	CD8 Cytotoxic / T Effector Memory:16721; Lymphoid Cell:104; not_available:82; gdT Cell:16; NK Cell:6	not_available:16930	Study=infection_study_06; lineage=T_NK_lineage; cluster=30; cells=16930; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=CD8 Cytotoxic / T Effector Memory; assignment_reason=raw_marker_winner; marker_score=0.542; best_total_score=3.138; score_margin=2.608; CellTypist=CD8 Cytotoxic / T Effector Memory:16812; NK Cell:82; CD4 Naive / T Central Memory:9; Treg:7; Classical Monocyte:6; PanHuman=CD8 Cytotoxic / T Effector Memory:16721; Lymphoid Cell:104; not_available:82; gdT Cell:16; NK Cell:6; scRefMap=not_available:16930; review_reasons=screfmapping_not_available.
infection_study_06	T_NK_lineage	31	23911	high	7	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.7764859269792146	2.4340847308770024	0.11489335075664675	CD4 T Effector Memory:16380; CD4 Naive / T Central Memory:6424; Treg:496; CD8 Naive / T Central Memory:349; CD8 Cytotoxic / T Effector Memory:156	CD4 T Effector Memory:21389; CD4 Naive / T Central Memory:681; Treg:643; not_available:590; CD8 Cytotoxic / T Effector Memory:345	not_available:23911	Study=infection_study_06; lineage=T_NK_lineage; cluster=31; cells=23911; final=CD4 T Effector Memory; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.776; best_total_score=2.434; score_margin=0.115; CellTypist=CD4 T Effector Memory:16380; CD4 Naive / T Central Memory:6424; Treg:496; CD8 Naive / T Central Memory:349; CD8 Cytotoxic / T Effector Memory:156; PanHuman=CD4 T Effector Memory:21389; CD4 Naive / T Central Memory:681; Treg:643; not_available:590; CD8 Cytotoxic / T Effector Memory:345; scRefMap=not_available:23911; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	4	13775	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	Treg	Treg	NKT Cell	source_supported_marker_tiebreak	0.8667713251853311	2.403733212341198	0.7139057504295956	Treg:7625; CD4 T Effector Memory:4870; CD4 Naive / T Central Memory:848; CD8 Cytotoxic / T Effector Memory:299; Classical Monocyte:58	Treg:8453; CD4 T Effector Memory:4084; CD8 Cytotoxic / T Effector Memory:660; not_available:470; Lymphoid Cell:68	not_available:13775	Study=infection_study_06; lineage=T_NK_lineage; cluster=4; cells=13775; final=Treg; marker_assignment=Treg; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.867; best_total_score=2.404; score_margin=0.714; CellTypist=Treg:7625; CD4 T Effector Memory:4870; CD4 Naive / T Central Memory:848; CD8 Cytotoxic / T Effector Memory:299; Classical Monocyte:58; PanHuman=Treg:8453; CD4 T Effector Memory:4084; CD8 Cytotoxic / T Effector Memory:660; not_available:470; Lymphoid Cell:68; scRefMap=not_available:13775; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	5	19617	low	3	screfmapping_not_available	accept	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7411383493908344	3.0220681551715347	2.1852939287352804	CD4 Naive / T Central Memory:14892; CD4 T Effector Memory:2823; Treg:538; CD8 Naive / T Central Memory:515; Classical Monocyte:498	CD4 Naive / T Central Memory:10422; CD4 T Effector Memory:5260; Treg:1620; not_available:1036; CD8 Naive / T Central Memory:788	not_available:19617	Study=infection_study_06; lineage=T_NK_lineage; cluster=5; cells=19617; final=CD4 Naive / T Central Memory; marker_assignment=CD4 Naive / T Central Memory; raw_marker_winner=CD4 Naive / T Central Memory; assignment_reason=raw_marker_winner; marker_score=0.741; best_total_score=3.022; score_margin=2.185; CellTypist=CD4 Naive / T Central Memory:14892; CD4 T Effector Memory:2823; Treg:538; CD8 Naive / T Central Memory:515; Classical Monocyte:498; PanHuman=CD4 Naive / T Central Memory:10422; CD4 T Effector Memory:5260; Treg:1620; not_available:1036; CD8 Naive / T Central Memory:788; scRefMap=not_available:19617; review_reasons=screfmapping_not_available.
infection_study_06	T_NK_lineage	6	5186	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8751253374469726	3.238932124951793	2.3638067875048203	NK Cell:4802; CD8 Cytotoxic / T Effector Memory:363; Classical Monocyte:10; Treg:4; MAIT Cell:4	NK Cell:4575; not_available:207; CD8 Cytotoxic / T Effector Memory:199; Lymphoid Cell:126; gdT Cell:70	not_available:5186	Study=infection_study_06; lineage=T_NK_lineage; cluster=6; cells=5186; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.875; best_total_score=3.239; score_margin=2.364; CellTypist=NK Cell:4802; CD8 Cytotoxic / T Effector Memory:363; Classical Monocyte:10; Treg:4; MAIT Cell:4; PanHuman=NK Cell:4575; not_available:207; CD8 Cytotoxic / T Effector Memory:199; Lymphoid Cell:126; gdT Cell:70; scRefMap=not_available:5186; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	7	6173	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7054786975538636	2.904634699497813	1.9892612992062206	CD8 Cytotoxic / T Effector Memory:4972; NK Cell:846; CD4 Naive / T Central Memory:121; CD4 T Effector Memory:105; MAIT Cell:54	CD8 Cytotoxic / T Effector Memory:4484; NK Cell:544; not_available:471; gdT Cell:442; Lymphoid Cell:103	not_available:6173	Study=infection_study_06; lineage=T_NK_lineage; cluster=7; cells=6173; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.705; best_total_score=2.905; score_margin=1.989; CellTypist=CD8 Cytotoxic / T Effector Memory:4972; NK Cell:846; CD4 Naive / T Central Memory:121; CD4 T Effector Memory:105; MAIT Cell:54; PanHuman=CD8 Cytotoxic / T Effector Memory:4484; NK Cell:544; not_available:471; gdT Cell:442; Lymphoid Cell:103; scRefMap=not_available:6173; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	8	10393	high	7	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD4 T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.7546925815452707	2.5302008563456173	0.5167568152899786	CD4 T Effector Memory:8571; CD4 Naive / T Central Memory:1180; Treg:331; CD8 Cytotoxic / T Effector Memory:119; CD8 Naive / T Central Memory:112	CD4 T Effector Memory:9576; Treg:270; not_available:221; CD8 Cytotoxic / T Effector Memory:202; MAIT Cell:64	not_available:10393	Study=infection_study_06; lineage=T_NK_lineage; cluster=8; cells=10393; final=CD4 T Effector Memory; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.755; best_total_score=2.530; score_margin=0.517; CellTypist=CD4 T Effector Memory:8571; CD4 Naive / T Central Memory:1180; Treg:331; CD8 Cytotoxic / T Effector Memory:119; CD8 Naive / T Central Memory:112; PanHuman=CD4 T Effector Memory:9576; Treg:270; not_available:221; CD8 Cytotoxic / T Effector Memory:202; MAIT Cell:64; scRefMap=not_available:10393; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_06	T_NK_lineage	9	12264	medium	6	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7318199608610567	3.0979354207436396	2.1404413323548592	CD8 Cytotoxic / T Effector Memory:11142; NK Cell:449; MAIT Cell:271; CD4 T Effector Memory:172; Classical Monocyte:125	CD8 Cytotoxic / T Effector Memory:10191; gdT Cell:1395; not_available:413; NK Cell:101; MAIT Cell:71	not_available:12264	Study=infection_study_06; lineage=T_NK_lineage; cluster=9; cells=12264; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.732; best_total_score=3.098; score_margin=2.140; CellTypist=CD8 Cytotoxic / T Effector Memory:11142; NK Cell:449; MAIT Cell:271; CD4 T Effector Memory:172; Classical Monocyte:125; PanHuman=CD8 Cytotoxic / T Effector Memory:10191; gdT Cell:1395; not_available:413; NK Cell:101; MAIT Cell:71; scRefMap=not_available:12264; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
